month,date,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),weather
12,1,14,21,06:16 AM,05:14 PM,11:12 AM,11:09 PM,13,ESE,1.3,80,75,1019,Overcast
11,30,20,26,06:16 AM,05:14 PM,10:33 AM,10:16 PM,5,E,2.3,81,50,1015,Patchy rain possible
11,29,20,27,06:15 AM,05:14 PM,09:50 AM,09:21 PM,7,E,0.5,85,40,1013,Patchy rain possible
11,28,21,26,06:15 AM,05:14 PM,09:01 AM,08:22 PM,6,ESE,1.4,84,61,1013,Patchy rain possible
11,27,21,27,06:14 AM,05:14 PM,08:05 AM,07:21 PM,6,ESE,1.4,80,58,1015,Moderate rain at times
11,26,21,27,06:13 AM,05:14 PM,07:05 AM,06:18 PM,5,ESE,2.5,79,82,1017,Patchy rain possible
11,25,18,27,06:13 AM,05:14 PM,05:59 AM,05:16 PM,4,SE,0.1,74,50,1019,Cloudy
11,24,18,27,06:12 AM,05:14 PM,04:52 AM,04:18 PM,6,SW,0.0,69,16,1020,Sunny
11,23,19,23,06:11 AM,05:14 PM,03:47 AM,03:25 PM,8,WNW,2.2,84,54,1022,Cloudy
11,22,20,23,06:11 AM,05:14 PM,02:43 AM,02:36 PM,6,SE,8.4,86,96,1020,Heavy rain at times
11,21,20,29,06:10 AM,05:14 PM,01:42 AM,01:52 PM,5,ESE,0.0,66,65,1020,Cloudy
11,20,20,29,06:09 AM,05:15 PM,12:42 AM,01:10 PM,8,NE,0.0,66,24,1019,Partly cloudy
11,19,21,31,06:09 AM,05:15 PM,No moonrise,12:29 PM,6,W,0.0,68,2,1015,Sunny
11,18,22,31,06:08 AM,05:15 PM,11:45 PM,11:48 AM,4,SSW,0.0,69,1,1010,Sunny
11,17,21,31,06:08 AM,05:15 PM,10:48 PM,11:06 AM,4,SW,0.0,74,6,1013,Sunny
11,16,20,29,06:07 AM,05:15 PM,09:52 PM,10:23 AM,5,SSW,0.0,73,38,1015,Partly cloudy
11,15,20,29,06:06 AM,05:16 PM,08:56 PM,09:37 AM,5,SSW,0.0,70,14,1017,Partly cloudy
11,14,19,29,06:06 AM,05:16 PM,08:01 PM,08:48 AM,3,ESE,0.0,70,9,1018,Sunny
11,13,18,28,06:05 AM,05:16 PM,07:09 PM,07:58 AM,4,ENE,0.0,76,26,1018,Partly cloudy
11,12,17,27,06:05 AM,05:17 PM,06:19 PM,07:07 AM,5,ESE,0.2,76,47,1017,Patchy rain possible
11,11,17,27,06:04 AM,05:17 PM,05:33 PM,06:14 AM,5,ENE,0.0,65,1,1015,Sunny
11,10,17,26,06:04 AM,05:17 PM,04:49 PM,05:23 AM,7,NNE,0.0,66,9,1015,Sunny
11,9,18,26,06:03 AM,05:18 PM,04:10 PM,04:32 AM,11,SSE,0.0,67,19,1015,Sunny
11,8,21,27,06:03 AM,05:18 PM,03:33 PM,03:43 AM,14,S,0.6,77,53,1012,Patchy rain possible
11,7,23,30,06:02 AM,05:19 PM,02:57 PM,02:54 AM,6,SSW,6.6,81,44,1011,Moderate or heavy rain shower
11,6,23,30,06:01 AM,05:19 PM,02:23 PM,02:05 AM,4,SW,1.6,78,41,1012,Patchy rain possible
11,5,23,30,06:01 AM,05:19 PM,01:50 PM,01:16 AM,4,SSW,0.0,78,39,1014,Cloudy
11,4,21,30,06:00 AM,05:20 PM,01:15 PM,12:25 AM,5,SSW,0.0,73,29,1014,Partly cloudy
11,3,21,30,06:00 AM,05:20 PM,12:37 PM,No moonset,5,SSE,0.0,72,26,1014,Partly cloudy
11,2,20,29,05:59 AM,05:21 PM,11:57 AM,11:33 PM,3,SE,0.2,74,37,1015,Patchy rain possible
11,1,21,29,05:59 AM,05:22 PM,11:13 AM,10:37 PM,5,SE,0.6,75,37,1016,Patchy rain possible
10,31,21,28,05:58 AM,05:22 PM,10:22 AM,09:39 PM,4,E,0.3,74,65,1016,Patchy rain possible
10,30,21,27,05:58 AM,05:23 PM,09:26 AM,08:38 PM,6,S,0.2,73,56,1015,Patchy rain possible
10,29,19,25,05:58 AM,05:23 PM,08:23 AM,07:37 PM,6,S,0.0,78,73,1017,Overcast
10,28,20,28,05:57 AM,05:24 PM,07:17 AM,06:37 PM,7,NE,2.3,83,86,1017,Patchy rain possible
10,27,23,28,05:57 AM,05:24 PM,06:09 AM,05:41 PM,5,ESE,3.2,83,64,1016,Moderate rain at times
10,26,20,28,05:56 AM,05:25 PM,05:03 AM,04:49 PM,7,E,0.0,76,73,1016,Overcast
10,25,22,29,05:56 AM,05:26 PM,03:58 AM,04:02 PM,8,NE,0.0,76,68,1016,Overcast
10,24,21,31,05:55 AM,05:26 PM,02:56 AM,03:17 PM,5,ESE,0.0,75,7,1014,Sunny
10,23,21,31,05:55 AM,05:27 PM,01:55 AM,02:34 PM,6,SE,0.0,76,8,1013,Sunny
10,22,21,30,05:55 AM,05:28 PM,12:56 AM,01:52 PM,6,SE,0.0,77,14,1013,Partly cloudy
10,21,21,29,05:54 AM,05:29 PM,No moonrise,01:09 PM,5,SE,0.2,80,40,1014,Patchy rain possible
10,20,21,29,05:54 AM,05:29 PM,11:58 PM,12:25 PM,6,SE,0.0,80,32,1015,Partly cloudy
10,19,21,30,05:53 AM,05:30 PM,11:01 PM,11:40 AM,6,ESE,0.0,69,15,1015,Sunny
10,18,20,30,05:53 AM,05:31 PM,10:05 PM,10:51 AM,6,SSE,0.0,63,16,1017,Partly cloudy
10,17,20,30,05:53 AM,05:32 PM,09:12 PM,10:02 AM,8,W,0.0,62,18,1017,Partly cloudy
10,16,21,28,05:52 AM,05:32 PM,08:21 PM,09:11 AM,10,W,0.0,66,29,1016,Partly cloudy
10,15,22,30,05:52 AM,05:33 PM,07:35 PM,08:19 AM,9,ENE,0.0,72,25,1013,Partly cloudy
10,14,23,29,05:52 AM,05:34 PM,06:50 PM,07:28 AM,8,E,7.7,79,46,1011,Moderate rain at times
10,13,24,31,05:51 AM,05:35 PM,06:10 PM,06:37 AM,6,SW,4.7,82,55,1009,Heavy rain at times
10,12,23,31,05:51 AM,05:36 PM,05:32 PM,05:47 AM,6,WSW,9.8,83,68,1011,Moderate or heavy rain shower
10,11,24,33,05:51 AM,05:37 PM,04:57 PM,04:58 AM,7,NW,4.1,75,42,1012,Patchy rain possible
10,10,22,32,05:50 AM,05:37 PM,04:22 PM,04:09 AM,6,W,0.2,77,16,1012,Patchy rain possible
10,9,21,30,05:50 AM,05:38 PM,03:49 PM,03:20 AM,5,SW,0.0,81,42,1014,Cloudy
10,8,20,24,05:50 AM,05:39 PM,03:14 PM,02:29 AM,7,NNW,8.9,94,83,1015,Moderate or heavy rain shower
10,7,19,22,05:49 AM,05:40 PM,02:38 PM,01:38 AM,10,NW,11.4,93,98,1015,Moderate or heavy rain shower
10,6,19,21,05:49 AM,05:41 PM,02:00 PM,12:45 AM,10,NNW,12.7,93,94,1016,Heavy rain at times
10,5,18,19,05:49 AM,05:42 PM,01:18 PM,No moonset,13,NNW,41.7,95,95,1015,Moderate or heavy rain shower
10,4,19,24,05:49 AM,05:43 PM,12:31 PM,11:49 PM,12,SSW,13.8,79,55,1013,Heavy rain at times
10,3,20,25,05:48 AM,05:44 PM,11:39 AM,10:51 PM,13,NE,2.2,80,62,1013,Moderate rain at times
10,2,20,27,05:48 AM,05:44 PM,10:41 AM,09:52 PM,11,SSW,0.0,81,59,1011,Cloudy
10,1,20,25,05:48 AM,05:45 PM,09:39 AM,08:53 PM,11,NW,2.6,88,62,1009,Cloudy
9,30,20,25,05:47 AM,05:46 PM,08:33 AM,07:57 PM,23,WNW,49.2,94,95,1003,Moderate or heavy rain shower
9,29,25,33,05:47 AM,05:47 PM,07:27 AM,07:04 PM,15,NW,3.2,79,56,1003,Patchy rain possible
9,28,23,32,05:47 AM,05:48 PM,06:21 AM,06:15 PM,7,W,1.1,75,29,1006,Patchy rain possible
9,27,22,27,05:47 AM,05:49 PM,05:17 AM,05:29 PM,9,NW,6.8,85,79,1008,Heavy rain at times
9,26,21,29,05:46 AM,05:50 PM,04:14 AM,04:44 PM,9,SW,6.5,68,44,1009,Moderate or heavy rain shower
9,25,21,30,05:46 AM,05:51 PM,03:12 AM,04:01 PM,9,NW,0.0,68,17,1010,Sunny
9,24,21,29,05:46 AM,05:52 PM,02:11 AM,03:18 PM,8,ESE,0.0,69,12,1010,Sunny
9,23,22,29,05:46 AM,05:53 PM,01:12 AM,02:32 PM,9,SSE,0.0,72,19,1010,Sunny
9,22,22,29,05:46 AM,05:53 PM,01:12 AM,02:32 PM,9,SSE,0.0,72,19,1010,Sunny
9,21,22,27,05:45 AM,05:55 PM,No moonrise,12:57 PM,8,W,0.3,84,79,1011,Overcast
9,20,23,27,05:45 AM,05:56 PM,11:18 PM,12:07 PM,7,ENE,42.2,92,86,1011,Moderate or heavy rain shower
9,19,25,30,05:45 AM,05:57 PM,10:25 PM,11:16 AM,4,ESE,17.8,87,66,1008,Moderate or heavy rain shower
9,18,24,32,05:44 AM,05:57 PM,09:37 PM,10:23 AM,5,E,8.7,89,70,1006,Moderate or heavy rain shower
9,17,23,32,05:44 AM,05:58 PM,08:51 PM,09:32 AM,4,ESE,1.1,85,57,1004,Patchy rain possible
9,16,23,32,05:44 AM,05:59 PM,08:10 PM,08:41 AM,6,SSW,0.1,85,47,1006,Patchy rain possible
9,15,23,31,05:44 AM,06:00 PM,07:32 PM,07:51 AM,5,S,4.3,88,68,1006,Moderate or heavy rain shower
9,14,24,31,05:44 AM,06:01 PM,06:56 PM,07:01 AM,6,SSE,2.4,87,52,1006,Moderate rain at times
9,13,24,30,05:43 AM,06:02 PM,06:21 PM,06:12 AM,5,SW,10.0,90,68,1008,Moderate or heavy rain shower
9,12,23,27,05:43 AM,06:03 PM,05:47 PM,05:23 AM,6,W,22.1,96,93,1009,Moderate or heavy rain shower
9,11,23,29,05:43 AM,06:04 PM,05:13 PM,04:33 AM,7,SSW,19.7,91,74,1009,Moderate or heavy rain shower
9,10,24,28,05:43 AM,06:05 PM,04:37 PM,03:42 AM,7,SSE,42.6,92,73,1010,Moderate or heavy rain shower
9,9,24,31,05:42 AM,06:06 PM,04:00 PM,02:48 AM,5,SSE,21.6,89,71,1009,Moderate or heavy rain shower
9,8,25,32,05:42 AM,06:07 PM,03:19 PM,01:54 AM,6,ESE,9.2,88,63,1005,Moderate or heavy rain shower
9,7,25,34,05:42 AM,06:08 PM,02:34 PM,12:57 AM,7,ESE,0.5,85,57,1004,Patchy rain possible
9,6,24,32,05:42 AM,06:09 PM,01:45 PM,No moonset,6,ESE,1.8,88,55,1006,Patchy rain possible
9,5,25,31,05:41 AM,06:09 PM,12:50 PM,11:59 PM,6,E,1.3,89,47,1007,Patchy rain possible
9,4,26,32,05:41 AM,06:10 PM,11:51 AM,11:02 PM,6,ESE,12.8,87,58,1007,Moderate or heavy rain shower
9,3,26,32,05:41 AM,06:11 PM,10:49 AM,10:07 PM,4,SSE,31.5,82,69,1005,Moderate or heavy rain shower
9,2,26,34,05:41 AM,06:12 PM,09:45 AM,09:15 PM,6,SW,0.9,71,31,1003,Moderate rain at times
9,1,26,37,05:40 AM,06:13 PM,08:41 AM,08:25 PM,6,W,3.1,69,17,1002,Sunny
8,31,26,37,05:40 AM,06:14 PM,07:38 AM,07:40 PM,6,W,0.0,67,12,1003,Sunny
8,30,25,35,05:40 AM,06:15 PM,06:34 AM,06:55 PM,5,SW,0.0,70,7,1004,Sunny
8,29,24,35,05:40 AM,06:16 PM,05:32 AM,06:12 PM,4,SW,0.0,69,11,1006,Sunny
8,28,24,34,05:39 AM,06:17 PM,04:30 AM,05:29 PM,5,NW,0.0,71,8,1006,Sunny
8,27,25,33,05:39 AM,06:17 PM,03:29 AM,04:43 PM,5,SSW,0.0,72,9,1007,Sunny
8,26,25,33,05:39 AM,06:18 PM,02:27 AM,03:57 PM,6,SW,0.0,74,15,1008,Partly cloudy
8,25,24,32,05:38 AM,06:19 PM,01:29 AM,03:08 PM,7,SSE,0.0,76,26,1007,Partly cloudy
8,24,25,29,05:38 AM,06:20 PM,12:33 AM,02:16 PM,9,WNW,33.6,86,42,1007,Moderate or heavy rain shower
8,23,26,34,05:38 AM,06:21 PM,No moonrise,01:24 PM,7,SE,3.5,84,41,1006,Heavy rain at times
8,22,24,33,05:38 AM,06:21 PM,11:42 PM,12:31 PM,6,SE,0.2,80,25,1008,Patchy rain possible
8,21,24,32,05:37 AM,06:22 PM,10:55 PM,11:39 AM,4,SSE,2.9,83,48,1010,Moderate rain at times
8,20,23,29,05:37 AM,06:23 PM,10:11 PM,10:47 AM,5,ESE,6.5,91,65,1011,Moderate or heavy rain shower
8,19,24,27,05:37 AM,06:24 PM,09:32 PM,09:56 AM,7,ENE,12.9,93,86,1009,Moderate or heavy rain shower
8,18,24,32,05:36 AM,06:25 PM,08:55 PM,09:07 AM,6,ENE,12.4,85,55,1006,Moderate or heavy rain shower
8,17,25,31,05:36 AM,06:25 PM,08:20 PM,08:17 AM,5,SSE,4.1,86,51,1007,Moderate or heavy rain shower
8,16,24,32,05:36 AM,06:26 PM,07:47 PM,07:29 AM,5,SSE,3.1,85,63,1009,Moderate or heavy rain shower
8,15,25,33,05:35 AM,06:27 PM,07:13 PM,06:38 AM,8,SSE,0.8,85,54,1010,Moderate rain at times
8,14,26,34,05:35 AM,06:27 PM,06:37 PM,05:47 AM,10,SSE,1.2,84,54,1009,Moderate rain at times
8,13,25,33,05:35 AM,06:28 PM,06:01 PM,04:54 AM,9,SE,1.0,85,50,1007,Patchy rain possible
8,12,25,31,05:34 AM,06:29 PM,05:21 PM,03:58 AM,5,E,4.7,88,61,1005,Heavy rain at times
8,11,24,29,05:34 AM,06:29 PM,04:36 PM,03:01 AM,6,ENE,13.4,90,82,1005,Moderate or heavy rain shower
8,10,25,30,05:34 AM,06:30 PM,03:48 PM,02:03 AM,7,S,21.1,87,71,1003,Moderate or heavy rain shower
8,9,26,32,05:33 AM,06:31 PM,02:54 PM,01:06 AM,5,SE,16.8,87,64,1003,Moderate or heavy rain shower
8,8,27,32,05:33 AM,06:31 PM,01:57 PM,12:10 AM,4,E,17.0,85,66,1003,Moderate or heavy rain shower
8,7,26,34,05:33 AM,06:32 PM,12:56 PM,No moonset,6,S,9.3,75,40,1001,Moderate or heavy rain shower
8,6,27,32,05:32 AM,06:33 PM,11:54 AM,11:18 PM,10,WNW,40.5,82,54,1000,Moderate or heavy rain shower
8,5,27,35,05:32 AM,06:33 PM,10:52 AM,10:29 PM,6,SE,2.0,79,40,1000,Cloudy
8,4,26,35,05:32 AM,06:34 PM,09:51 AM,09:44 PM,5,S,0.0,78,24,1002,Partly cloudy
8,3,24,33,05:31 AM,06:34 PM,08:49 AM,09:01 PM,5,SW,0.7,79,49,1005,Moderate rain at times
8,2,24,29,05:31 AM,06:35 PM,07:49 AM,08:19 PM,6,ENE,16.2,87,68,1005,Moderate or heavy rain shower
8,1,24,30,05:30 AM,06:35 PM,06:48 AM,07:37 PM,7,ENE,5.1,88,57,1005,Moderate or heavy rain shower
7,31,24,28,05:30 AM,06:36 PM,05:46 AM,06:53 PM,8,NE,25.1,93,76,1003,Moderate or heavy rain shower
7,30,25,28,05:30 AM,06:36 PM,04:45 AM,06:08 PM,16,SSW,15.5,89,73,998,Moderate or heavy rain shower
7,29,27,35,05:29 AM,06:37 PM,03:45 AM,05:20 PM,8,NW,0.2,70,29,1000,Patchy rain possible
7,28,25,35,05:29 AM,06:37 PM,02:46 AM,04:29 PM,4,SE,0.0,75,17,1004,Partly cloudy
7,27,26,34,05:29 AM,06:38 PM,01:52 AM,03:36 PM,8,SE,1.0,79,38,1006,Patchy rain possible
7,26,26,36,05:28 AM,06:38 PM,01:01 AM,02:42 PM,8,SE,0.0,75,9,1006,Partly cloudy
7,25,25,35,05:28 AM,06:38 PM,12:16 AM,01:48 PM,4,SSE,0.0,76,28,1007,Partly cloudy
7,24,26,32,05:27 AM,06:39 PM,No moonrise,12:55 PM,7,SE,5.6,83,52,1007,Moderate or heavy rain shower
7,23,26,31,05:27 AM,06:39 PM,11:35 PM,12:04 PM,9,ESE,38.6,85,63,1004,Moderate or heavy rain shower
7,22,27,33,05:27 AM,06:39 PM,10:57 PM,11:14 AM,6,ESE,7.6,79,54,1002,Moderate or heavy rain shower
7,21,27,35,05:26 AM,06:40 PM,10:21 PM,10:24 AM,4,SSE,0.9,74,20,1001,Moderate rain at times
7,20,27,35,05:26 AM,06:40 PM,09:47 PM,09:36 AM,5,WSW,0.8,75,17,1001,Moderate rain at times
7,19,27,33,05:25 AM,06:40 PM,09:13 PM,08:46 AM,5,WSW,1.1,78,48,999,Patchy rain possible
7,18,27,33,05:25 AM,06:41 PM,08:39 PM,07:55 AM,3,WSW,7.1,76,62,999,Moderate or heavy rain shower
7,17,26,35,05:25 AM,06:41 PM,08:03 PM,07:03 AM,5,SSW,5.0,75,34,1000,Moderate rain at times
7,16,25,34,05:24 AM,06:41 PM,07:24 PM,06:07 AM,6,WSW,0.5,73,41,1002,Cloudy
7,15,25,30,05:24 AM,06:41 PM,06:41 PM,05:10 AM,7,W,5.9,82,62,1002,Heavy rain at times
7,14,26,30,05:23 AM,06:41 PM,05:54 PM,04:11 AM,8,WSW,35.7,79,70,1003,Moderate or heavy rain shower
7,13,27,33,05:23 AM,06:42 PM,05:01 PM,03:12 AM,5,SSW,22.3,85,71,1003,Moderate or heavy rain shower
7,12,27,33,05:23 AM,06:42 PM,04:03 PM,02:14 AM,3,ESE,18.5,83,55,1003,Moderate or heavy rain shower
7,11,26,33,05:22 AM,06:42 PM,03:02 PM,01:20 AM,4,SE,8.4,79,56,1002,Heavy rain at times
7,10,27,34,05:22 AM,06:42 PM,02:00 PM,12:30 AM,5,ESE,14.5,78,64,1002,Moderate or heavy rain shower
7,9,27,34,05:21 AM,06:42 PM,12:58 PM,No moonset,4,ESE,12.0,78,58,1002,Moderate or heavy rain shower
7,8,27,34,05:21 AM,06:42 PM,11:57 AM,11:45 PM,5,SSE,6.5,77,46,1003,Patchy rain possible
7,7,27,38,05:21 AM,06:42 PM,10:57 AM,11:02 PM,6,SSE,0.4,71,19,1001,Sunny
7,6,26,37,05:20 AM,06:42 PM,09:58 AM,10:20 PM,8,SE,0.0,71,16,1002,Partly cloudy
7,5,26,36,05:20 AM,06:42 PM,08:59 AM,09:40 PM,8,SE,0.1,76,21,1006,Patchy rain possible
7,4,26,35,05:20 AM,06:42 PM,07:59 AM,08:59 PM,6,ESE,0.0,77,23,1007,Partly cloudy
7,3,25,35,05:19 AM,06:42 PM,06:59 AM,08:15 PM,8,SSE,0.3,76,27,1005,Patchy rain possible
7,2,25,34,05:19 AM,06:42 PM,05:59 AM,07:29 PM,9,SSE,2.7,80,47,1004,Moderate or heavy rain shower
7,1,26,30,05:19 AM,06:42 PM,05:00 AM,06:40 PM,8,SSE,7.9,89,61,1003,Moderate or heavy rain shower
6,30,26,31,05:18 AM,06:42 PM,04:03 AM,05:48 PM,5,SSE,7.6,82,56,1001,Moderate rain at times
6,29,27,33,05:18 AM,06:42 PM,03:11 AM,04:54 PM,5,S,2.8,82,43,1000,Moderate or heavy rain shower
6,28,27,32,05:18 AM,06:42 PM,02:22 AM,03:59 PM,5,SW,6.0,80,61,1001,Moderate or heavy rain shower
6,27,27,32,05:18 AM,06:42 PM,02:22 AM,03:59 PM,5,SW,6.0,80,61,1001,Moderate or heavy rain shower
6,26,25,30,05:17 AM,06:41 PM,12:59 AM,02:13 PM,5,SE,4.2,89,72,1001,Moderate or heavy rain shower
6,25,25,29,05:17 AM,06:41 PM,12:23 AM,01:22 PM,12,ESE,20.2,92,88,997,Moderate or heavy rain shower
6,24,25,27,05:17 AM,06:41 PM,No moonrise,12:32 PM,14,NW,72.9,92,85,995,Moderate or heavy rain shower
6,23,28,35,05:16 AM,06:41 PM,11:48 PM,11:43 AM,7,WSW,35.8,77,47,995,Moderate or heavy rain shower
6,22,27,36,05:16 AM,06:41 PM,11:15 PM,10:54 AM,5,SE,0.1,73,25,998,Patchy rain possible
6,21,26,34,05:16 AM,06:40 PM,10:41 PM,10:05 AM,5,ESE,1.5,78,47,1002,Patchy rain possible
6,20,26,32,05:16 AM,06:40 PM,10:06 PM,09:13 AM,4,E,8.5,82,56,1002,Moderate or heavy rain shower
6,19,26,33,05:16 AM,06:40 PM,09:29 PM,08:19 AM,7,ESE,9.8,81,62,1002,Moderate or heavy rain shower
6,18,26,33,05:15 AM,06:40 PM,08:48 PM,07:23 AM,7,ESE,24.0,81,76,1002,Moderate rain at times
6,17,26,33,05:15 AM,06:39 PM,08:03 PM,06:24 AM,7,SSE,13.5,85,65,1002,Heavy rain at times
6,16,27,35,05:15 AM,06:39 PM,07:12 PM,05:24 AM,7,SSE,0.4,75,43,1001,Cloudy
6,15,26,35,05:15 AM,06:39 PM,06:15 PM,04:24 AM,5,S,0.0,77,32,1002,Partly cloudy
6,14,26,33,05:15 AM,06:39 PM,05:14 PM,03:27 AM,6,SE,3.8,84,39,1003,Moderate or heavy rain shower
6,13,27,34,05:15 AM,06:38 PM,04:10 PM,02:34 AM,9,SE,7.8,78,52,1005,Heavy rain at times
6,12,27,33,05:15 AM,06:38 PM,03:06 PM,01:46 AM,6,ESE,21.3,76,64,1004,Moderate or heavy rain shower
6,11,27,33,05:15 AM,06:38 PM,02:03 PM,01:02 AM,5,ENE,8.7,79,47,1002,Moderate or heavy rain shower
6,10,27,35,05:15 AM,06:37 PM,01:02 PM,12:20 AM,6,SE,0.0,79,44,1002,Partly cloudy
6,9,27,37,05:15 AM,06:37 PM,12:03 PM,No moonset,7,SE,6.1,74,38,1002,Moderate or heavy rain shower
6,8,28,34,05:15 AM,06:37 PM,11:05 AM,11:40 PM,8,E,0.3,72,46,1003,Patchy rain possible
6,7,26,35,05:15 AM,06:36 PM,10:06 AM,10:59 PM,5,SSE,1.2,75,44,1004,Moderate rain at times
6,6,26,35,05:15 AM,06:36 PM,09:07 AM,10:17 PM,7,SE,1.3,79,41,1006,Moderate rain at times
6,5,26,36,05:15 AM,06:35 PM,08:08 AM,09:34 PM,8,SE,10.4,75,52,1005,Moderate or heavy rain shower
6,4,25,35,05:15 AM,06:35 PM,07:10 AM,08:46 PM,10,SSE,0.0,73,26,1004,Partly cloudy
6,3,25,33,05:15 AM,06:35 PM,06:13 AM,07:56 PM,10,SE,1.3,78,48,1006,Patchy rain possible
6,2,24,32,05:15 AM,06:34 PM,05:19 AM,07:04 PM,8,SE,8.2,76,55,1008,Moderate or heavy rain shower
6,1,24,33,05:15 AM,06:34 PM,04:29 AM,06:09 PM,4,SE,0.0,69,27,1007,Partly cloudy
5,31,23,33,05:15 AM,06:33 PM,03:44 AM,05:15 PM,7,SE,0.0,67,22,1007,Partly cloudy
5,30,22,33,05:15 AM,06:33 PM,03:03 AM,04:21 PM,7,SE,0.0,62,17,1010,Partly cloudy
5,29,23,33,05:15 AM,06:33 PM,02:25 AM,03:30 PM,3,ESE,0.0,60,14,1010,Partly cloudy
5,28,22,34,05:15 AM,06:32 PM,01:50 AM,02:39 PM,6,E,0.0,60,3,1008,Sunny
5,27,22,32,05:16 AM,06:32 PM,01:16 AM,01:50 PM,6,SSE,0.0,64,10,1009,Sunny
5,26,21,31,05:16 AM,06:31 PM,12:43 AM,01:02 PM,6,SSE,0.0,64,17,1010,Sunny
5,25,22,29,05:16 AM,06:31 PM,12:09 AM,12:13 PM,6,SE,0.4,66,37,1011,Partly cloudy
5,24,23,27,05:16 AM,06:31 PM,No moonrise,11:24 AM,5,E,0.0,69,57,1010,Cloudy
5,23,21,26,05:17 AM,06:30 PM,11:34 PM,10:31 AM,8,NE,35.3,72,65,1009,Moderate or heavy rain shower
5,22,24,35,05:17 AM,06:30 PM,10:55 PM,09:38 AM,7,S,20.2,77,59,1002,Moderate or heavy rain shower
5,21,23,33,05:17 AM,06:29 PM,10:12 PM,08:40 AM,7,SE,0.0,81,52,1002,Cloudy
5,20,23,29,05:18 AM,06:29 PM,09:25 PM,07:41 AM,6,ESE,12.8,83,77,1006,Heavy rain at times
