month,date,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),weather
5,22,26,31,05:17 AM,06:30 PM,06:04 AM,07:40 PM,9,SE,34.5,86,71,1003,Moderate or heavy rain shower
5,21,26,31,05:17 AM,06:30 PM,05:17 AM,06:50 PM,9,ESE,26.7,83,54,1003,Moderate or heavy rain shower
5,20,27,35,05:17 AM,06:29 PM,04:34 AM,05:59 PM,7,ESE,6.8,74,45,1003,Moderate or heavy rain shower
5,19,26,34,05:18 AM,06:29 PM,03:53 AM,05:09 PM,7,ESE,3.4,74,43,1005,Moderate or heavy rain shower
5,18,25,34,05:18 AM,06:28 PM,03:15 AM,04:18 PM,6,SE,0.0,70,19,1005,Partly cloudy
5,17,23,33,05:18 AM,06:28 PM,02:38 AM,03:29 PM,5,SE,0.1,72,18,1005,Patchy rain possible
5,16,22,32,05:19 AM,06:27 PM,02:03 AM,02:39 PM,7,ESE,0.0,70,20,1006,Partly cloudy
5,15,23,27,05:19 AM,06:27 PM,01:28 AM,01:49 PM,7,ENE,29.4,82,72,1008,Heavy rain at times
5,14,25,35,05:20 AM,06:27 PM,12:51 AM,12:58 PM,8,ESE,32.6,81,36,1003,Moderate or heavy rain shower
5,13,26,34,05:20 AM,06:26 PM,12:12 AM,12:06 PM,8,ESE,2.4,78,28,1001,Patchy rain possible
5,12,26,34,05:20 AM,06:26 PM,No moonrise,11:12 AM,9,SE,0.0,79,30,1002,Partly cloudy
5,11,25,34,05:21 AM,06:25 PM,11:31 PM,10:14 AM,8,SE,0.0,79,27,1004,Partly cloudy
5,10,25,34,05:21 AM,06:25 PM,10:44 PM,09:13 AM,6,SE,2.1,78,49,1008,Moderate rain at times
5,9,25,34,05:22 AM,06:24 PM,09:52 PM,08:10 AM,9,SE,0.8,80,39,1008,Patchy rain possible
5,8,25,33,05:22 AM,06:24 PM,08:53 PM,07:07 AM,10,SE,8.8,80,55,1007,Moderate or heavy rain shower
5,7,24,31,05:23 AM,06:24 PM,07:50 PM,06:06 AM,11,SE,6.3,79,45,1008,Moderate or heavy rain shower
5,6,25,32,05:23 AM,06:23 PM,06:43 PM,05:09 AM,8,SE,9.7,80,61,1008,Heavy rain at times
5,5,26,33,05:24 AM,06:23 PM,05:36 PM,04:17 AM,7,ESE,23.3,78,63,1006,Moderate or heavy rain shower
5,4,28,39,05:25 AM,06:22 PM,04:29 PM,03:30 AM,7,ESE,0.0,59,13,1002,Sunny
5,3,26,40,05:25 AM,06:22 PM,03:27 PM,02:45 AM,5,ESE,0.0,56,7,1001,Sunny
5,2,26,40,05:26 AM,06:22 PM,02:26 PM,02:03 AM,7,SSE,0.0,56,20,1002,Partly cloudy
5,1,26,40,05:26 AM,06:21 PM,01:28 PM,01:22 AM,7,SSW,0.0,52,6,1001,Sunny
4,30,25,39,05:27 AM,06:21 PM,12:31 PM,12:41 AM,9,SSW,0.0,52,12,1001,Partly cloudy
4,29,25,38,05:28 AM,06:21 PM,11:36 AM,No moonset,8,SSW,0.0,59,17,1002,Partly cloudy
4,28,23,36,05:28 AM,06:20 PM,10:41 AM,11:59 PM,8,E,0.0,68,22,1003,Partly cloudy
4,27,22,32,05:29 AM,06:20 PM,09:48 AM,11:16 PM,8,ESE,0.0,76,30,1005,Cloudy
4,26,23,31,05:30 AM,06:19 PM,08:56 AM,10:30 PM,9,ENE,1.5,59,33,1009,Cloudy
4,25,26,39,05:30 AM,06:19 PM,08:07 AM,09:43 PM,8,S,0.3,55,9,1004,Sunny
4,24,25,38,05:31 AM,06:19 PM,07:20 AM,08:53 PM,11,SSW,0.0,58,6,1001,Sunny
4,23,21,34,05:32 AM,06:18 PM,06:35 AM,08:03 PM,10,SSE,0.0,74,21,1004,Partly cloudy
4,22,22,31,05:33 AM,06:18 PM,05:54 AM,07:13 PM,10,SE,0.0,73,23,1007,Partly cloudy
4,21,23,31,05:33 AM,06:18 PM,05:15 AM,06:22 PM,9,SSE,23.1,68,33,1010,Partly cloudy
4,20,24,34,05:34 AM,06:17 PM,04:37 AM,05:32 PM,10,E,44.3,80,56,1006,Moderate or heavy rain shower
4,19,24,33,05:35 AM,06:17 PM,04:02 AM,04:42 PM,9,ESE,28.3,86,52,1005,Cloudy
4,18,24,35,05:36 AM,06:17 PM,03:27 AM,03:52 PM,8,ESE,0.0,80,44,1004,Cloudy
4,17,24,34,05:36 AM,06:16 PM,02:50 AM,03:02 PM,8,ESE,0.6,83,62,1005,Patchy rain possible
4,16,24,32,05:37 AM,06:16 PM,02:13 AM,02:11 PM,8,E,0.2,84,59,1006,Patchy rain possible
4,15,23,34,05:38 AM,06:16 PM,01:34 AM,01:18 PM,9,ESE,0.0,81,47,1006,Cloudy
4,14,23,33,05:39 AM,06:15 PM,12:50 AM,12:23 PM,10,ESE,0.0,84,59,1008,Cloudy
4,13,22,33,05:40 AM,06:15 PM,12:02 AM,11:26 AM,8,E,0.0,82,44,1008,Partly cloudy
4,12,23,34,05:41 AM,06:15 PM,No moonrise,10:25 AM,9,SE,1.3,79,46,1006,Heavy rain at times
4,11,22,32,05:41 AM,06:14 PM,11:09 PM,09:25 AM,8,ESE,0.0,82,50,1009,Cloudy
4,10,20,31,05:42 AM,06:14 PM,10:09 PM,08:24 AM,8,SE,0.0,80,37,1011,Cloudy
4,9,19,28,05:43 AM,06:14 PM,09:05 PM,07:27 AM,7,SE,0.0,79,42,1013,Cloudy
4,8,19,26,05:44 AM,06:13 PM,07:59 PM,06:32 AM,7,ESE,0.0,79,67,1014,Overcast
4,7,20,23,05:45 AM,06:13 PM,06:53 PM,05:43 AM,8,ESE,18.3,88,97,1015,Moderate or heavy rain shower
4,6,23,29,05:46 AM,06:13 PM,05:48 PM,04:56 AM,8,ESE,1.4,83,75,1012,Patchy rain possible
4,5,23,31,05:47 AM,06:12 PM,04:44 PM,04:12 AM,6,E,0.0,83,62,1010,Overcast
4,4,21,29,05:47 AM,06:12 PM,03:44 PM,03:30 AM,8,SE,0.0,82,67,1013,Overcast
4,3,21,27,05:48 AM,06:12 PM,02:44 PM,02:47 AM,5,SSE,0.1,79,52,1016,Patchy rain possible
4,2,19,31,05:49 AM,06:11 PM,01:47 PM,02:05 AM,10,SE,0.0,68,12,1013,Sunny
4,1,18,28,05:50 AM,06:11 PM,12:50 PM,01:21 AM,8,S,0.0,58,23,1017,Partly cloudy
3,31,20,23,05:51 AM,06:11 PM,11:55 AM,12:35 AM,12,S,6.3,66,50,1021,Moderate or heavy rain shower
3,30,20,28,05:52 AM,06:11 PM,11:02 AM,No moonset,8,SE,0.2,77,65,1014,Patchy rain possible
3,29,20,27,05:53 AM,06:10 PM,10:11 AM,11:47 PM,11,SE,0.4,82,64,1015,Patchy rain possible
3,28,21,27,05:54 AM,06:10 PM,09:23 AM,10:58 PM,7,ESE,0.0,77,69,1017,Overcast
3,27,17,26,05:54 AM,06:10 PM,08:37 AM,10:08 PM,6,ESE,0.0,71,45,1019,Cloudy
3,26,17,27,05:55 AM,06:09 PM,07:55 AM,09:18 PM,6,ESE,0.0,55,15,1019,Partly cloudy
3,25,15,25,05:56 AM,06:09 PM,07:15 AM,08:26 PM,5,ENE,0.0,52,16,1019,Sunny
3,24,17,24,05:57 AM,06:09 PM,06:37 AM,07:36 PM,9,ENE,0.0,47,24,1021,Sunny
3,23,18,24,05:58 AM,06:08 PM,06:01 AM,06:46 PM,13,NE,5.8,74,65,1016,Moderate or heavy rain shower
3,22,23,29,05:59 AM,06:08 PM,05:25 AM,05:56 PM,14,SE,0.8,82,73,1010,Patchy rain possible
3,21,23,30,06:00 AM,06:08 PM,04:49 AM,05:05 PM,14,SE,1.0,82,74,1010,Patchy rain possible
3,20,23,29,06:01 AM,06:08 PM,04:13 AM,04:14 PM,10,ESE,0.2,84,70,1010,Patchy rain possible
3,19,23,30,06:02 AM,06:07 PM,03:34 AM,03:22 PM,9,SE,0.0,82,55,1011,Cloudy
3,18,23,29,06:02 AM,06:07 PM,02:52 AM,02:27 PM,7,ESE,0.3,84,71,1011,Patchy rain possible
3,17,23,29,06:03 AM,06:07 PM,02:06 AM,01:31 PM,8,ESE,0.4,84,73,1010,Patchy rain possible
3,16,20,28,06:04 AM,06:06 PM,01:16 AM,12:32 PM,7,ESE,0.0,78,56,1010,Cloudy
3,15,18,26,06:05 AM,06:06 PM,12:20 AM,11:34 AM,6,ESE,0.0,75,43,1013,Cloudy
3,14,16,23,06:06 AM,06:06 PM,No moonrise,10:35 AM,7,ESE,0.0,73,52,1016,Cloudy
3,13,16,19,06:07 AM,06:05 PM,11:20 PM,09:38 AM,7,E,0.2,71,62,1019,Cloudy
3,12,16,20,06:08 AM,06:05 PM,10:16 PM,08:44 AM,7,E,0.0,62,60,1020,Overcast
3,11,15,18,06:09 AM,06:05 PM,09:12 PM,07:55 AM,6,ENE,0.0,61,66,1018,Cloudy
3,10,14,18,06:09 AM,06:04 PM,08:08 PM,07:08 AM,9,ENE,0.8,61,79,1017,Patchy rain possible
3,9,16,21,06:10 AM,06:04 PM,07:05 PM,06:23 AM,10,ENE,3.8,72,72,1012,Patchy rain possible
3,8,21,25,06:11 AM,06:04 PM,06:03 PM,05:40 AM,10,ESE,1.4,80,68,1007,Patchy rain possible
3,7,21,30,06:12 AM,06:03 PM,05:03 PM,04:57 AM,10,ESE,0.0,78,34,1005,Cloudy
3,6,22,34,06:13 AM,06:03 PM,04:03 PM,04:14 AM,8,SE,0.0,70,22,1004,Partly cloudy
3,5,22,31,06:14 AM,06:03 PM,03:04 PM,03:30 AM,7,ESE,0.0,78,38,1006,Cloudy
3,4,21,26,06:14 AM,06:02 PM,02:07 PM,02:43 AM,9,ESE,2.9,90,87,1008,Patchy rain possible
3,3,20,23,06:15 AM,06:02 PM,01:11 PM,01:55 AM,8,ESE,2.8,88,83,1010,Patchy rain possible
3,2,18,23,06:16 AM,06:01 PM,12:18 PM,01:06 AM,7,E,0.9,79,68,1010,Cloudy
3,1,16,22,06:17 AM,06:01 PM,11:28 AM,12:15 AM,6,ESE,0.1,74,59,1012,Cloudy
2,28,11,17,06:18 AM,06:00 PM,09:57 AM,11:25 PM,8,E,0.1,63,60,1012,Cloudy
2,27,12,15,06:19 AM,06:00 PM,09:17 AM,10:33 PM,10,ENE,2.6,62,69,1015,Patchy rain possible
2,26,15,19,06:20 AM,06:00 PM,08:38 AM,09:43 PM,10,E,3.2,64,59,1014,Patchy rain possible
2,25,20,24,06:21 AM,05:59 PM,08:02 AM,08:52 PM,10,E,0.9,74,58,1010,Patchy rain possible
2,24,20,29,06:21 AM,05:59 PM,07:26 AM,08:02 PM,8,E,0.1,78,38,1007,Patchy rain possible
2,23,19,29,06:22 AM,05:58 PM,06:50 AM,07:12 PM,7,E,0.0,76,23,1005,Partly cloudy
2,22,16,26,06:23 AM,05:58 PM,06:13 AM,06:20 PM,9,SE,0.0,79,39,1008,Cloudy
2,21,15,24,06:23 AM,05:57 PM,05:35 AM,05:28 PM,5,SE,0.0,76,44,1012,Cloudy
2,20,13,21,06:24 AM,05:57 PM,04:54 AM,04:32 PM,6,SSW,0.0,67,33,1016,Partly cloudy
2,19,12,16,06:25 AM,05:56 PM,04:08 AM,03:36 PM,7,ENE,0.1,60,52,1021,Cloudy
2,18,13,15,06:25 AM,05:56 PM,03:19 AM,02:37 PM,10,NNE,0.6,62,80,1022,Patchy rain possible
2,17,15,18,06:26 AM,05:55 PM,02:24 AM,01:38 PM,9,NE,0.1,61,73,1018,Cloudy
2,16,17,21,06:27 AM,05:55 PM,01:26 AM,12:39 PM,8,ENE,0.5,73,71,1015,Patchy rain possible
2,15,18,23,06:27 AM,05:55 PM,12:25 AM,11:43 AM,7,ESE,0.4,82,72,1011,Patchy rain possible
2,14,18,24,06:28 AM,05:54 PM,No moonrise,10:49 AM,7,SE,0.1,81,56,1013,Patchy rain possible
2,13,17,21,06:28 AM,05:54 PM,11:23 PM,10:00 AM,6,SE,0.6,82,76,1016,Patchy rain possible
2,12,13,21,06:29 AM,05:53 PM,10:21 PM,09:14 AM,6,E,0.0,74,76,1017,Overcast
2,11,11,16,06:29 AM,05:52 PM,09:20 PM,08:30 AM,7,ENE,0.6,68,72,1020,Patchy rain possible
2,10,13,19,06:30 AM,05:52 PM,08:19 PM,07:48 AM,8,NE,0.5,77,78,1017,Patchy rain possible
2,9,13,18,06:30 AM,05:51 PM,07:20 PM,07:06 AM,7,ESE,0.0,72,72,1017,Cloudy
2,8,14,18,06:31 AM,05:51 PM,06:20 PM,06:24 AM,8,ENE,0.1,59,76,1019,Cloudy
2,7,15,21,06:31 AM,05:50 PM,05:21 PM,05:40 AM,11,NE,1.9,63,79,1015,Patchy rain possible
2,6,19,30,06:32 AM,05:50 PM,04:22 PM,04:54 AM,5,SSE,0.0,73,16,1008,Sunny
2,5,17,24,06:32 AM,05:49 PM,03:25 PM,04:06 AM,7,SSE,0.0,79,48,1012,Cloudy
2,4,13,21,06:33 AM,05:49 PM,02:29 PM,03:16 AM,5,SSE,0.0,76,59,1017,Cloudy
2,3,13,15,06:33 AM,05:48 PM,01:37 PM,02:25 AM,7,ENE,3.4,78,96,1021,Patchy rain possible
2,2,15,17,06:33 AM,05:47 PM,12:47 PM,01:34 AM,6,NE,3.0,82,98,1019,Patchy rain possible
2,1,12,20,06:34 AM,05:47 PM,12:02 PM,12:42 AM,6,ESE,0.0,73,56,1018,Cloudy
1,31,13,17,06:34 AM,05:46 PM,11:20 AM,No moonset,7,ENE,0.0,62,50,1021,Overcast
1,30,14,16,06:34 AM,05:46 PM,10:41 AM,11:51 PM,8,NNE,0.4,70,86,1021,Overcast
1,29,14,18,06:35 AM,05:45 PM,10:04 AM,11:01 PM,6,NE,0.3,73,71,1018,Overcast
1,28,15,19,06:35 AM,05:44 PM,09:28 AM,10:11 PM,7,ESE,0.5,79,72,1015,Patchy rain possible
1,27,12,17,06:35 AM,05:44 PM,08:53 AM,09:21 PM,5,S,0.2,76,72,1015,Patchy rain possible
1,26,11,15,06:35 AM,05:43 PM,08:17 AM,08:30 PM,5,E,0.0,70,68,1018,Overcast
1,25,9,13,06:35 AM,05:42 PM,07:40 AM,07:38 PM,7,NE,0.0,57,64,1021,Overcast
1,24,10,13,06:36 AM,05:42 PM,06:59 AM,06:43 PM,9,NE,0.2,75,87,1018,Patchy rain possible
1,23,10,15,06:36 AM,05:41 PM,06:14 AM,05:46 PM,8,ESE,0.2,65,62,1019,Patchy rain possible
1,22,11,19,06:36 AM,05:40 PM,05:26 AM,04:47 PM,12,NE,4.2,78,91,1015,Patchy rain possible
1,21,19,22,06:36 AM,05:40 PM,04:31 AM,03:46 PM,11,ESE,4.0,90,90,1010,Patchy rain possible
1,20,20,23,06:36 AM,05:39 PM,03:33 AM,02:45 PM,11,SE,2.8,88,75,1012,Patchy rain possible
1,19,20,25,06:36 AM,05:38 PM,02:31 AM,01:46 PM,9,SE,1.1,85,63,1011,Patchy rain possible
1,18,19,25,06:36 AM,05:38 PM,01:29 AM,12:51 PM,7,SE,0.1,84,67,1010,Overcast
1,17,16,21,06:36 AM,05:37 PM,12:27 AM,12:01 PM,9,ESE,0.2,84,66,1011,Patchy rain possible
1,16,15,21,06:36 AM,05:36 PM,No moonrise,11:14 AM,8,E,0.1,79,53,1012,Cloudy
1,15,17,21,06:36 AM,05:36 PM,11:27 PM,10:31 AM,5,SE,7.3,88,78,1010,Patchy rain possible
1,14,16,19,06:36 AM,05:35 PM,10:27 PM,09:50 AM,3,SE,5.1,87,95,1013,Heavy rain at times
1,13,14,21,06:36 AM,05:34 PM,09:29 PM,09:10 AM,4,S,0.0,78,56,1018,Cloudy
1,12,13,19,06:36 AM,05:34 PM,08:31 PM,08:29 AM,5,ESE,0.8,78,71,1022,Overcast
1,11,14,16,06:36 AM,05:33 PM,07:34 PM,07:47 AM,7,SE,3.6,76,65,1024,Heavy rain at times
1,10,13,20,06:35 AM,05:32 PM,06:36 PM,07:03 AM,4,ENE,0.0,69,27,1022,Partly cloudy
1,9,13,19,06:35 AM,05:32 PM,05:39 PM,06:16 AM,9,SE,0.0,68,66,1021,Cloudy
1,8,12,17,06:35 AM,05:31 PM,04:42 PM,05:27 AM,7,NE,0.0,70,70,1024,Overcast
1,7,11,17,06:35 AM,05:30 PM,03:48 PM,04:36 AM,8,E,0.0,74,70,1020,Cloudy
1,6,11,15,06:35 AM,05:30 PM,02:56 PM,03:44 AM,6,E,0.0,74,73,1023,Overcast
1,5,8,13,06:34 AM,05:29 PM,02:08 PM,02:52 AM,5,ESE,0.0,75,72,1023,Overcast
1,4,9,12,06:34 AM,05:28 PM,01:25 PM,02:00 AM,12,NNE,4.4,76,95,1024,Patchy rain possible
1,3,13,18,06:34 AM,05:28 PM,12:44 PM,01:10 AM,9,NNE,3.7,83,94,1018,Patchy rain possible
1,2,16,18,06:34 AM,05:27 PM,12:06 PM,12:20 AM,3,ENE,0.0,77,93,1019,Overcast
1,1,16,18,06:33 AM,05:26 PM,11:31 AM,No moonset,5,ESE,0.0,66,76,1021,Overcast
