month,date,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),weather
12,15,14,23,06:25 AM,05:18 PM,12:00 AM,12:18 PM,7,ESE,0.0,67,49,1020,Overcast
12,14,11,20,06:25 AM,05:17 PM,No moonrise,11:42 AM,5,ENE,0.0,51,4,1022,Sunny
12,13,10,18,06:24 AM,05:17 PM,11:12 PM,11:06 AM,7,ENE,0.0,47,26,1026,Cloudy
12,12,11,17,06:24 AM,05:17 PM,10:23 PM,10:28 AM,12,NE,0.0,56,59,1026,Overcast
12,11,14,19,06:23 AM,05:16 PM,09:34 PM,09:49 AM,8,ESE,0.3,73,58,1021,Cloudy
12,10,16,19,06:22 AM,05:16 PM,08:44 PM,09:08 AM,6,S,1.1,86,86,1020,Patchy rain possible
12,9,15,20,06:22 AM,05:16 PM,07:53 PM,08:22 AM,4,ENE,0.0,69,80,1020,Overcast
12,8,15,21,06:21 AM,05:15 PM,07:01 PM,07:35 AM,6,SW,0.0,66,39,1021,Partly cloudy
12,7,14,17,06:20 AM,05:15 PM,06:08 PM,06:42 AM,10,SW,4.5,78,82,1020,Moderate rain at times
12,6,13,18,06:20 AM,05:15 PM,05:17 PM,05:48 AM,6,NE,0.2,64,68,1018,Overcast
12,5,14,19,06:19 AM,05:15 PM,04:26 PM,04:51 AM,6,ESE,0.0,59,37,1021,Cloudy
12,4,15,17,06:19 AM,05:15 PM,03:38 PM,03:54 AM,9,NE,1.0,68,57,1021,Cloudy
12,3,16,21,06:18 AM,05:14 PM,02:51 PM,02:56 AM,6,NE,3.2,76,70,1016,Moderate rain at times
12,2,16,19,06:17 AM,05:14 PM,02:06 PM,01:58 AM,6,E,10.8,77,86,1018,Moderate rain at times
12,1,18,23,06:17 AM,05:14 PM,01:22 PM,12:59 AM,9,SSE,2.2,77,84,1016,Patchy rain possible
11,30,22,29,06:16 AM,05:14 PM,12:38 PM,12:01 AM,5,SE,1.2,82,51,1012,Cloudy
11,29,23,29,06:15 AM,05:14 PM,11:54 AM,No moonset,11,SSE,0.0,83,58,1011,Overcast
11,28,24,30,06:15 AM,05:14 PM,11:08 AM,11:01 PM,10,SE,1.1,81,71,1012,Patchy rain possible
11,27,22,30,06:14 AM,05:14 PM,10:19 AM,10:01 PM,10,SSE,0.3,81,65,1011,Patchy rain possible
11,26,22,28,06:13 AM,05:14 PM,09:28 AM,09:01 PM,10,SE,5.6,81,68,1011,Patchy rain possible
11,25,21,29,06:13 AM,05:14 PM,08:33 AM,08:00 PM,5,ESE,1.1,82,65,1013,Patchy rain possible
11,24,21,29,06:12 AM,05:14 PM,07:37 AM,07:02 PM,7,SSE,0.0,80,47,1014,Cloudy
11,23,21,28,06:12 AM,05:14 PM,06:38 AM,06:06 PM,8,SE,0.0,81,53,1014,Overcast
11,22,20,27,06:11 AM,05:14 PM,05:41 AM,05:14 PM,10,SE,0.4,83,64,1015,Patchy rain possible
11,21,18,26,06:10 AM,05:14 PM,04:45 AM,04:25 PM,5,SE,0.1,80,68,1015,Patchy rain possible
11,20,17,26,06:10 AM,05:15 PM,03:52 AM,03:42 PM,6,E,0.0,72,32,1017,Partly cloudy
11,19,15,24,06:09 AM,05:15 PM,02:59 AM,03:00 PM,5,S,0.0,69,39,1021,Cloudy
11,18,17,22,06:08 AM,05:15 PM,02:09 AM,02:22 PM,9,NE,0.0,67,39,1022,Partly cloudy
11,17,18,24,06:08 AM,05:15 PM,01:20 AM,01:45 PM,9,NNE,0.0,77,64,1020,Cloudy
11,16,18,22,06:07 AM,05:15 PM,12:31 AM,01:08 PM,7,WSW,5.0,87,94,1018,Moderate rain at times
11,15,18,24,06:07 AM,05:16 PM,No moonrise,12:31 PM,5,E,0.8,76,67,1018,Patchy rain possible
11,14,17,25,06:06 AM,05:16 PM,11:43 PM,11:53 AM,6,SSE,0.0,63,21,1019,Sunny
11,13,18,24,06:05 AM,05:16 PM,10:53 PM,11:13 AM,10,E,0.0,66,32,1021,Partly cloudy
11,12,19,22,06:05 AM,05:16 PM,10:03 PM,10:30 AM,9,ESE,0.5,74,77,1018,Overcast
11,11,19,23,06:04 AM,05:17 PM,09:12 PM,09:44 AM,8,ENE,1.2,86,85,1016,Patchy rain possible
11,10,20,25,06:04 AM,05:17 PM,08:19 PM,08:54 AM,5,ENE,0.9,87,86,1015,Patchy rain possible
11,9,19,23,06:03 AM,05:18 PM,07:28 PM,08:01 AM,5,ESE,0.1,83,85,1017,Overcast
11,8,17,23,06:03 AM,05:18 PM,06:36 PM,07:04 AM,6,SW,3.5,82,89,1018,Patchy rain possible
11,7,18,23,06:02 AM,05:18 PM,05:46 PM,06:06 AM,7,NE,8.3,90,98,1015,Heavy rain at times
11,6,21,24,06:02 AM,05:19 PM,04:57 PM,05:07 AM,7,NE,18.0,91,99,1015,Moderate or heavy rain shower
11,5,21,28,06:01 AM,05:19 PM,04:10 PM,04:07 AM,4,ESE,0.2,81,69,1015,Patchy rain possible
11,4,18,26,06:01 AM,05:20 PM,03:25 PM,03:07 AM,5,E,0.0,73,29,1016,Partly cloudy
11,3,19,23,06:00 AM,05:20 PM,02:39 PM,02:06 AM,8,NE,0.0,66,48,1018,Overcast
11,2,21,26,06:00 AM,05:21 PM,01:55 PM,01:07 AM,11,NE,3.2,75,60,1017,Moderate or heavy rain shower
11,1,24,32,05:59 AM,05:21 PM,01:09 PM,12:06 AM,7,SE,0.2,78,43,1012,Patchy rain possible
10,31,24,31,05:59 AM,05:22 PM,12:21 PM,No moonset,6,SE,1.1,76,51,1012,Patchy rain possible
10,30,24,31,05:58 AM,05:22 PM,11:31 AM,11:07 PM,6,E,2.1,77,54,1013,Moderate rain at times
10,29,24,31,05:58 AM,05:23 PM,10:38 AM,10:07 PM,7,E,2.5,80,61,1014,Patchy rain possible
10,28,24,29,05:57 AM,05:24 PM,09:44 AM,09:09 PM,6,E,14.1,80,77,1014,Moderate or heavy rain shower
10,27,23,30,05:57 AM,05:24 PM,08:48 AM,08:13 PM,4,SSE,0.5,75,57,1015,Patchy rain possible
10,26,23,31,05:56 AM,05:25 PM,07:52 AM,07:21 PM,6,S,0.3,74,52,1016,Patchy rain possible
10,25,21,28,05:56 AM,05:26 PM,06:56 AM,06:32 PM,7,SW,3.0,77,70,1015,Patchy rain possible
10,24,21,26,05:56 AM,05:26 PM,06:02 AM,05:47 PM,6,NW,2.8,81,82,1015,Patchy rain possible
10,23,22,29,05:55 AM,05:27 PM,05:09 AM,05:05 PM,8,WSW,0.4,67,49,1016,Patchy rain possible
10,22,24,30,05:55 AM,05:28 PM,04:18 AM,04:25 PM,8,SE,6.9,69,46,1016,Patchy rain possible
10,21,24,33,05:54 AM,05:28 PM,03:28 AM,03:48 PM,4,E,5.9,70,30,1015,Sunny
10,20,22,31,05:54 AM,05:29 PM,02:39 AM,03:11 PM,4,ESE,0.0,74,40,1013,Cloudy
10,19,21,31,05:54 AM,05:30 PM,01:50 AM,02:34 PM,5,SE,0.0,75,31,1014,Partly cloudy
10,18,22,30,05:53 AM,05:31 PM,01:01 AM,01:56 PM,6,SSW,0.0,76,41,1015,Partly cloudy
10,17,22,28,05:53 AM,05:31 PM,12:11 AM,01:17 PM,3,SSE,1.0,85,61,1016,Patchy rain possible
10,16,21,30,05:52 AM,05:32 PM,No moonrise,12:36 PM,5,SE,1.0,74,48,1016,Patchy rain possible
10,15,20,31,05:52 AM,05:33 PM,11:22 PM,11:52 AM,6,ENE,0.0,60,3,1017,Sunny
10,14,20,30,05:52 AM,05:34 PM,10:30 PM,11:05 AM,7,NNE,0.0,61,5,1018,Sunny
10,13,21,30,05:51 AM,05:35 PM,09:40 PM,10:14 AM,10,E,0.0,61,17,1018,Partly cloudy
10,12,22,31,05:51 AM,05:35 PM,08:49 PM,09:20 AM,8,SW,0.0,61,19,1016,Partly cloudy
10,11,23,32,05:51 AM,05:36 PM,07:59 PM,08:23 AM,5,ESE,0.0,65,4,1013,Sunny
10,10,23,31,05:50 AM,05:37 PM,07:09 PM,07:24 AM,6,ESE,0.2,69,13,1011,Patchy rain possible
10,9,23,32,05:50 AM,05:38 PM,06:21 PM,06:23 AM,5,S,0.0,67,1,1012,Sunny
10,8,22,32,05:50 AM,05:39 PM,05:34 PM,05:22 AM,5,SSW,0.0,65,0,1014,Sunny
10,7,20,31,05:50 AM,05:40 PM,04:47 PM,04:20 AM,7,WSW,0.0,64,6,1015,Sunny
10,6,21,30,05:49 AM,05:41 PM,04:01 PM,03:18 AM,11,SE,0.0,68,27,1017,Partly cloudy
10,5,22,27,05:49 AM,05:42 PM,03:14 PM,02:15 AM,12,NW,19.1,83,67,1015,Moderate or heavy rain shower
10,4,25,34,05:49 AM,05:42 PM,02:25 PM,01:14 AM,5,ESE,0.1,72,10,1010,Sunny
10,3,25,35,05:48 AM,05:43 PM,01:35 PM,12:12 AM,5,ESE,0.0,70,4,1009,Sunny
10,2,25,34,05:48 AM,05:44 PM,12:42 PM,No moonset,4,SSE,0.0,70,3,1011,Sunny
10,1,25,34,05:48 AM,05:45 PM,11:48 AM,11:14 PM,5,SE,0.0,72,9,1012,Sunny
9,30,24,34,05:48 AM,05:46 PM,10:52 AM,10:17 PM,4,SE,0.2,77,31,1012,Patchy rain possible
9,29,25,33,05:47 AM,05:47 PM,09:57 AM,09:25 PM,7,SE,0.6,83,53,1011,Patchy rain possible
9,28,24,32,05:47 AM,05:48 PM,09:02 AM,08:35 PM,7,SE,0.5,85,52,1011,Patchy rain possible
9,27,24,32,05:47 AM,05:49 PM,08:08 AM,07:50 PM,8,SE,0.7,84,41,1011,Patchy rain possible
9,26,24,33,05:47 AM,05:50 PM,07:16 AM,07:07 PM,7,SE,0.0,78,27,1011,Partly cloudy
9,25,23,32,05:46 AM,05:51 PM,06:24 AM,06:27 PM,6,SSW,0.0,72,17,1012,Partly cloudy
9,24,22,31,05:46 AM,05:52 PM,05:35 AM,05:50 PM,5,SSW,0.0,70,8,1012,Sunny
9,23,22,32,05:46 AM,05:53 PM,04:45 AM,05:13 PM,4,ENE,0.0,71,8,1010,Sunny
9,22,23,32,05:46 AM,05:53 PM,03:56 AM,04:35 PM,6,SSE,0.0,72,11,1009,Sunny
9,21,23,32,05:46 AM,05:53 PM,03:56 AM,04:35 PM,6,SSE,0.0,72,11,1009,Sunny
9,20,26,30,05:45 AM,05:55 PM,02:18 AM,03:20 PM,5,SW,14.0,92,70,1006,Moderate or heavy rain shower
9,19,25,32,05:45 AM,05:56 PM,01:28 AM,02:40 PM,3,SSE,11.0,89,77,1009,Patchy rain possible
9,18,25,30,05:45 AM,05:57 PM,12:38 AM,01:57 PM,8,ESE,12.5,91,74,1010,Moderate or heavy rain shower
9,17,24,29,05:44 AM,05:58 PM,No moonrise,01:12 PM,17,SSE,75.8,93,71,999,Moderate or heavy rain shower
9,16,24,31,05:44 AM,05:59 PM,11:49 PM,12:23 PM,18,NW,37.0,87,69,996,Heavy rain at times
9,15,26,32,05:44 AM,06:00 PM,10:59 PM,11:33 AM,5,WSW,2.5,82,38,1004,Moderate or heavy rain shower
9,14,25,32,05:44 AM,06:01 PM,10:09 PM,10:38 AM,5,ESE,7.5,80,59,1006,Moderate rain at times
9,13,25,30,05:43 AM,06:02 PM,09:21 PM,09:42 AM,7,SSE,13.3,84,67,1009,Moderate rain at times
9,12,25,33,05:43 AM,06:03 PM,08:33 PM,08:42 AM,7,ESE,1.1,87,48,1005,Patchy rain possible
9,11,25,34,05:43 AM,06:04 PM,07:46 PM,07:42 AM,7,SE,2.7,85,44,1007,Heavy rain at times
9,10,25,33,05:43 AM,06:05 PM,06:59 PM,06:40 AM,7,SE,5.4,86,45,1007,Moderate or heavy rain shower
9,9,25,33,05:42 AM,06:06 PM,06:12 PM,05:37 AM,5,ESE,6.0,86,44,1006,Patchy rain possible
9,8,26,32,05:42 AM,06:06 PM,05:25 PM,04:33 AM,5,S,0.0,84,27,1006,Partly cloudy
9,7,23,35,05:42 AM,06:07 PM,04:35 PM,03:29 AM,5,SW,0.0,77,18,1008,Sunny
9,6,25,33,05:42 AM,06:08 PM,03:44 PM,02:25 AM,6,SE,1.5,85,41,1008,Moderate rain at times
9,5,25,32,05:41 AM,06:09 PM,02:50 PM,01:23 AM,7,SE,6.9,88,57,1006,Moderate or heavy rain shower
9,4,25,33,05:41 AM,06:10 PM,01:55 PM,12:23 AM,5,SE,3.4,84,57,1007,Heavy rain at times
9,3,24,31,05:41 AM,06:11 PM,12:58 PM,No moonset,5,S,3.7,83,46,1010,Moderate or heavy rain shower
9,2,24,29,05:41 AM,06:12 PM,12:01 PM,11:28 PM,6,SSE,17.2,87,61,1009,Moderate or heavy rain shower
9,1,25,29,05:40 AM,06:13 PM,11:06 AM,10:37 PM,5,SSE,9.9,88,63,1008,Heavy rain at times
8,31,24,32,05:40 AM,06:14 PM,10:11 AM,09:50 PM,6,SSW,2.1,82,30,1008,Patchy rain possible
8,30,23,31,05:40 AM,06:15 PM,09:19 AM,09:07 PM,4,SE,12.1,86,52,1011,Moderate or heavy rain shower
8,29,24,27,05:40 AM,06:15 PM,08:28 AM,08:27 PM,9,ESE,47.1,95,86,1010,Moderate or heavy rain shower
8,28,24,27,05:39 AM,06:16 PM,07:38 AM,07:49 PM,13,NNW,44.4,92,79,1007,Moderate or heavy rain shower
8,27,25,30,05:39 AM,06:17 PM,06:49 AM,07:12 PM,5,SE,8.0,86,67,1009,Heavy rain at times
8,26,25,32,05:39 AM,06:18 PM,06:00 AM,06:35 PM,5,SSE,16.1,82,60,1009,Moderate or heavy rain shower
8,25,25,32,05:39 AM,06:19 PM,05:11 AM,05:59 PM,5,ESE,10.1,85,60,1009,Moderate or heavy rain shower
8,24,25,32,05:38 AM,06:20 PM,04:22 AM,05:21 PM,6,ESE,16.0,85,73,1007,Moderate or heavy rain shower
8,23,25,33,05:38 AM,06:20 PM,03:33 AM,04:41 PM,6,SE,4.5,84,57,1007,Heavy rain at times
8,22,24,32,05:38 AM,06:21 PM,02:43 AM,04:00 PM,7,SE,8.2,85,57,1008,Moderate or heavy rain shower
8,21,22,33,05:37 AM,06:22 PM,01:53 AM,03:16 PM,5,ESE,2.3,80,33,1008,Moderate or heavy rain shower
8,20,24,30,05:37 AM,06:23 PM,01:04 AM,02:29 PM,6,W,13.5,84,58,1009,Moderate or heavy rain shower
8,19,25,31,05:37 AM,06:24 PM,12:15 AM,01:40 PM,6,SE,13.9,89,60,1007,Moderate or heavy rain shower
8,18,26,36,05:36 AM,06:24 PM,No moonrise,12:47 PM,5,ESE,0.3,82,28,1006,Patchy rain possible
8,17,25,35,05:36 AM,06:25 PM,11:28 PM,11:53 AM,6,S,0.9,79,39,1005,Partly cloudy
8,16,25,32,05:36 AM,06:26 PM,10:41 PM,10:57 AM,8,SE,4.2,88,58,1007,Moderate or heavy rain shower
8,15,23,31,05:36 AM,06:27 PM,09:55 PM,09:59 AM,4,S,0.7,85,65,1009,Patchy rain possible
8,14,23,26,05:35 AM,06:27 PM,09:10 PM,09:00 AM,6,WNW,11.1,93,85,1008,Heavy rain at times
8,13,23,27,05:35 AM,06:28 PM,08:24 PM,07:58 AM,6,W,36.4,96,89,1004,Moderate or heavy rain shower
8,12,26,35,05:35 AM,06:29 PM,07:38 PM,06:55 AM,5,S,4.6,79,33,999,Partly cloudy
8,11,26,36,05:34 AM,06:29 PM,06:50 PM,05:51 AM,6,SW,0.0,75,28,1000,Partly cloudy
8,10,26,36,05:34 AM,06:30 PM,05:59 PM,04:45 AM,6,SW,0.0,69,30,1002,Partly cloudy
8,9,27,33,05:34 AM,06:31 PM,05:05 PM,03:40 AM,6,SW,5.0,78,55,1002,Patchy rain possible
8,8,26,35,05:33 AM,06:31 PM,04:09 PM,02:37 AM,5,S,0.0,80,62,1001,Overcast
8,7,26,31,05:33 AM,06:32 PM,03:11 PM,01:38 AM,5,SE,4.3,87,53,1001,Moderate rain at times
8,6,26,33,05:32 AM,06:32 PM,02:11 PM,12:42 AM,5,SE,1.4,80,50,1002,Patchy rain possible
8,5,27,32,05:32 AM,06:33 PM,01:14 PM,No moonset,5,E,18.2,80,60,1002,Moderate or heavy rain shower
8,4,27,34,05:32 AM,06:34 PM,12:17 PM,11:53 PM,4,SSW,7.8,78,55,1001,Moderate or heavy rain shower
8,3,27,33,05:31 AM,06:34 PM,11:23 AM,11:08 PM,5,SSE,10.2,84,52,1001,Moderate or heavy rain shower
8,2,27,35,05:31 AM,06:35 PM,10:31 AM,10:26 PM,5,ESE,10.3,78,47,1001,Heavy rain at times
8,1,26,35,05:31 AM,06:35 PM,09:41 AM,09:48 PM,6,ESE,0.3,74,23,1002,Patchy rain possible
7,31,26,35,05:30 AM,06:36 PM,08:52 AM,09:11 PM,5,ESE,0.0,76,32,1004,Cloudy
7,30,26,33,05:30 AM,06:36 PM,08:03 AM,08:34 PM,6,SSE,4.8,81,37,1005,Moderate or heavy rain shower
7,29,25,32,05:29 AM,06:37 PM,07:15 AM,07:58 PM,5,SSW,7.0,81,53,1004,Heavy rain at times
7,28,26,32,05:29 AM,06:37 PM,06:25 AM,07:21 PM,4,SSE,9.4,79,64,1005,Moderate or heavy rain shower
7,27,26,31,05:29 AM,06:37 PM,05:36 AM,06:42 PM,3,E,8.8,81,74,1007,Moderate rain at times
7,26,27,31,05:28 AM,06:38 PM,04:46 AM,06:01 PM,4,E,35.1,82,62,1007,Moderate or heavy rain shower
7,25,28,36,05:28 AM,06:38 PM,03:56 AM,05:18 PM,6,E,1.9,74,25,1004,Moderate rain at times
7,24,27,36,05:27 AM,06:39 PM,03:06 AM,04:31 PM,5,S,0.0,71,8,1002,Sunny
7,23,26,35,05:27 AM,06:39 PM,02:17 AM,03:43 PM,4,WSW,0.0,71,14,1003,Sunny
7,22,26,33,05:27 AM,06:39 PM,01:30 AM,02:52 PM,3,SW,0.9,78,40,1004,Patchy rain possible
7,21,26,31,05:26 AM,06:40 PM,12:44 AM,01:59 PM,4,SE,10.2,91,62,1005,Moderate or heavy rain shower
7,20,26,30,05:26 AM,06:40 PM,No moonrise,01:05 PM,8,SE,10.2,94,76,1003,Moderate or heavy rain shower
7,19,26,28,05:25 AM,06:40 PM,11:59 PM,12:09 PM,12,SW,20.5,90,74,997,Moderate or heavy rain shower
7,18,26,34,05:25 AM,06:40 PM,11:15 PM,11:12 AM,8,WNW,6.4,78,42,1001,Moderate or heavy rain shower
7,17,27,33,05:25 AM,06:41 PM,10:31 PM,10:14 AM,6,E,36.2,82,63,1003,Moderate or heavy rain shower
7,16,26,34,05:24 AM,06:41 PM,09:48 PM,09:14 AM,6,ESE,1.4,80,48,1005,Patchy rain possible
7,15,26,34,05:24 AM,06:41 PM,09:02 PM,08:11 AM,9,SE,3.8,78,51,1007,Moderate or heavy rain shower
7,14,26,31,05:24 AM,06:41 PM,08:13 PM,07:07 AM,9,SE,6.1,81,63,1007,Moderate or heavy rain shower
7,13,26,31,05:23 AM,06:41 PM,07:22 PM,06:02 AM,8,ESE,10.5,81,58,1006,Moderate or heavy rain shower
7,12,27,31,05:23 AM,06:42 PM,06:27 PM,04:57 AM,6,ESE,23.9,85,70,1004,Moderate or heavy rain shower
7,11,27,32,05:22 AM,06:42 PM,05:29 PM,03:54 AM,6,ESE,14.9,82,57,1002,Moderate or heavy rain shower
7,10,27,35,05:22 AM,06:42 PM,04:28 PM,02:55 AM,6,ESE,3.8,77,54,1001,Heavy rain at times
7,9,27,35,05:22 AM,06:42 PM,03:28 PM,02:01 AM,6,ESE,2.3,78,51,1001,Moderate rain at times
7,8,27,34,05:21 AM,06:42 PM,02:29 PM,01:13 AM,5,ESE,25.9,76,52,999,Moderate or heavy rain shower
7,7,27,34,05:21 AM,06:42 PM,01:32 PM,12:28 AM,6,SSE,30.4,81,65,1001,Moderate or heavy rain shower
7,6,28,34,05:21 AM,06:42 PM,12:38 PM,No moonset,5,SSE,11.4,79,53,1002,Heavy rain at times
7,5,28,34,05:20 AM,06:42 PM,11:46 AM,11:48 PM,4,E,19.6,82,55,1002,Heavy rain at times
7,4,27,36,05:20 AM,06:42 PM,10:56 AM,11:10 PM,6,SE,7.4,76,36,1001,Partly cloudy
7,3,28,35,05:19 AM,06:42 PM,10:07 AM,10:33 PM,5,S,3.0,76,45,1001,Cloudy
7,2,26,33,05:19 AM,06:42 PM,09:18 AM,09:57 PM,5,ESE,4.7,77,60,1004,Moderate rain at times
7,1,26,32,05:19 AM,06:42 PM,08:29 AM,09:21 PM,5,ENE,11.0,82,69,1005,Moderate or heavy rain shower
6,30,27,31,05:19 AM,06:42 PM,07:40 AM,08:42 PM,5,SW,8.4,85,68,1004,Moderate rain at times
6,29,27,33,05:18 AM,06:42 PM,06:50 AM,08:02 PM,6,SE,11.5,75,62,1003,Moderate or heavy rain shower
6,28,28,33,05:18 AM,06:42 PM,06:00 AM,07:20 PM,4,E,22.9,75,64,1003,Moderate or heavy rain shower
6,27,29,37,05:18 AM,06:42 PM,05:09 AM,06:34 PM,5,SSE,0.2,63,28,1003,Partly cloudy
6,26,28,38,05:17 AM,06:41 PM,04:19 AM,05:46 PM,6,SSW,0.0,64,18,1003,Partly cloudy
6,25,27,35,05:17 AM,06:41 PM,03:31 AM,04:56 PM,4,SW,0.0,71,22,1002,Partly cloudy
6,24,26,32,05:17 AM,06:41 PM,02:44 AM,04:03 PM,5,ESE,0.1,75,56,1001,Patchy rain possible
6,23,25,32,05:17 AM,06:41 PM,01:59 AM,03:09 PM,3,SSW,13.8,74,68,1002,Heavy rain at times
6,22,26,28,05:16 AM,06:41 PM,01:16 AM,02:14 PM,4,NNW,44.0,89,66,1003,Moderate or heavy rain shower
6,21,28,36,05:16 AM,06:41 PM,12:33 AM,01:18 PM,7,SW,0.7,66,28,1001,Partly cloudy
6,20,28,38,05:16 AM,06:40 PM,No moonrise,12:21 PM,7,SW,0.0,59,12,999,Sunny
6,19,26,37,05:16 AM,06:40 PM,11:50 PM,11:24 AM,7,SSW,0.6,65,30,1000,Partly cloudy
6,18,27,33,05:16 AM,06:40 PM,11:07 PM,10:24 AM,4,SSE,5.2,83,58,1002,Patchy rain possible
6,17,28,34,05:15 AM,06:40 PM,10:21 PM,09:24 AM,5,E,9.9,75,44,1002,Moderate rain at times
6,16,28,36,05:15 AM,06:39 PM,09:34 PM,08:20 AM,5,SE,0.0,68,28,1001,Partly cloudy
6,15,25,35,05:15 AM,06:39 PM,08:41 PM,07:17 AM,5,SSW,0.2,67,33,1002,Patchy rain possible
6,14,25,31,05:15 AM,06:39 PM,07:46 PM,06:13 AM,7,WNW,4.5,76,62,1004,Overcast
6,13,25,31,05:15 AM,06:38 PM,06:47 PM,05:12 AM,7,SSW,3.5,74,67,1003,Moderate rain at times
6,12,25,31,05:15 AM,06:38 PM,05:46 PM,04:15 AM,9,NNW,7.6,83,80,1002,Moderate rain at times
6,11,26,32,05:15 AM,06:38 PM,04:45 PM,03:23 AM,11,SSE,3.7,76,59,1001,Patchy rain possible
6,10,27,33,05:15 AM,06:37 PM,03:46 PM,02:35 AM,6,S,20.5,81,61,999,Moderate or heavy rain shower
6,9,27,34,05:15 AM,06:37 PM,02:49 PM,01:53 AM,5,SSE,2.8,73,43,999,Heavy rain at times
6,8,26,34,05:15 AM,06:37 PM,01:55 PM,01:13 AM,4,W,5.5,71,63,1001,Moderate or heavy rain shower
6,7,26,30,05:15 AM,06:36 PM,01:04 PM,12:34 AM,6,W,24.9,90,70,1002,Heavy rain at times
6,6,27,30,05:15 AM,06:36 PM,12:13 PM,No moonset,4,SE,27.9,91,69,1002,Heavy rain at times
6,5,28,34,05:15 AM,06:36 PM,11:24 AM,11:58 PM,6,SE,15.8,79,48,1000,Partly cloudy
6,4,29,37,05:15 AM,06:35 PM,10:35 AM,11:21 PM,6,ESE,0.6,68,27,1000,Partly cloudy
6,3,29,38,05:15 AM,06:35 PM,09:46 AM,10:43 PM,7,ESE,0.0,65,21,1000,Partly cloudy
6,2,28,39,05:15 AM,06:34 PM,08:56 AM,10:04 PM,8,SE,0.0,62,16,1002,Partly cloudy
6,1,28,37,05:15 AM,06:34 PM,08:06 AM,09:23 PM,9,SSE,0.0,65,22,1004,Partly cloudy
5,31,27,35,05:15 AM,06:34 PM,07:15 AM,08:38 PM,7,SE,7.4,72,45,1004,Heavy rain at times
5,30,27,36,05:15 AM,06:33 PM,06:25 AM,07:51 PM,7,SE,7.8,69,51,1003,Patchy rain possible
5,29,26,33,05:15 AM,06:33 PM,05:35 AM,07:01 PM,6,E,11.7,78,52,1004,Moderate or heavy rain shower
5,28,26,33,05:15 AM,06:32 PM,04:47 AM,06:08 PM,5,ESE,27.6,82,69,1006,Heavy rain at times
5,27,26,32,05:16 AM,06:32 PM,04:00 AM,05:14 PM,6,ESE,29.5,81,70,1007,Heavy rain at times
5,26,28,34,05:16 AM,06:32 PM,03:16 AM,04:18 PM,6,ESE,16.8,73,59,1009,Heavy rain at times
5,25,28,38,05:16 AM,06:31 PM,02:32 AM,03:23 PM,10,SE,0.0,69,43,1008,Cloudy
5,24,29,39,05:16 AM,06:31 PM,01:50 AM,02:26 PM,10,ESE,0.0,61,22,1006,Partly cloudy
5,23,30,40,05:17 AM,06:30 PM,01:07 AM,01:29 PM,8,SSE,0.0,52,22,1003,Partly cloudy
5,22,28,40,05:17 AM,06:30 PM,12:23 AM,12:31 PM,8,S,0.0,53,19,1000,Partly cloudy
5,21,27,39,05:17 AM,06:29 PM,No moonrise,11:32 AM,9,S,0.0,61,23,1001,Partly cloudy
5,20,28,35,05:17 AM,06:29 PM,11:38 PM,10:31 AM,8,ESE,0.7,71,49,1005,Overcast
5,19,28,37,05:18 AM,06:29 PM,10:49 PM,09:30 AM,8,SE,0.0,63,34,1006,Partly cloudy
