month,date,min_temp,max_temp,sunrise,sunset,moonrise,moonset,wind_speed(km/h),wind_dir,rain(mm),humidity(%),cloud(%),pressure(mb),weather
12,2,14,25,06:17 AM,05:14 PM,05:13 AM,04:42 PM,6,SSW,0.0,53,1,1020,Sunny
12,1,16,24,06:17 AM,05:14 PM,04:11 AM,03:48 PM,8,ENE,0.0,53,25,1022,Partly cloudy
11,30,14,22,06:16 AM,05:14 PM,03:12 AM,02:58 PM,4,NE,0.0,54,28,1021,Partly cloudy
11,29,15,20,06:15 AM,05:14 PM,02:15 AM,02:13 PM,6,ESE,0.0,55,43,1023,Partly cloudy
11,28,15,20,06:15 AM,05:14 PM,01:21 AM,01:32 PM,9,E,0.8,65,69,1025,Overcast
11,27,16,21,06:14 AM,05:14 PM,12:29 AM,12:53 PM,9,E,6.6,81,95,1018,Moderate or heavy rain shower
11,26,18,25,06:14 AM,05:14 PM,No moonrise,12:16 PM,6,ESE,0.0,66,53,1014,Cloudy
11,25,18,25,06:13 AM,05:14 PM,11:39 PM,11:39 AM,7,ENE,0.0,52,28,1015,Partly cloudy
11,24,20,27,06:12 AM,05:14 PM,10:49 PM,11:00 AM,7,E,1.2,75,63,1014,Moderate rain at times
11,23,20,24,06:12 AM,05:14 PM,09:59 PM,10:21 AM,4,SE,3.7,84,84,1014,Heavy rain at times
11,22,19,22,06:11 AM,05:14 PM,09:10 PM,09:40 AM,5,WSW,0.2,81,87,1017,Patchy rain possible
11,21,18,20,06:10 AM,05:14 PM,08:19 PM,08:55 AM,4,SW,3.6,80,91,1017,Patchy rain possible
11,20,19,20,06:10 AM,05:14 PM,07:30 PM,08:08 AM,4,SE,1.2,73,79,1018,Moderate rain at times
11,19,19,23,06:09 AM,05:15 PM,06:40 PM,07:19 AM,5,SSE,0.0,63,65,1020,Overcast
11,18,19,26,06:09 AM,05:15 PM,05:53 PM,06:28 AM,6,NE,0.0,63,39,1019,Partly cloudy
11,17,20,26,06:08 AM,05:15 PM,05:06 PM,05:35 AM,6,SE,0.0,64,45,1019,Cloudy
11,16,19,27,06:07 AM,05:15 PM,04:21 PM,04:41 AM,7,ESE,0.0,66,63,1019,Overcast
11,15,17,24,06:07 AM,05:15 PM,03:39 PM,03:47 AM,7,SSE,0.0,69,38,1019,Cloudy
11,14,18,23,06:06 AM,05:16 PM,02:57 PM,02:52 AM,9,ENE,0.0,72,67,1018,Overcast
11,13,20,25,06:06 AM,05:16 PM,02:16 PM,01:57 AM,7,NE,0.0,65,57,1014,Cloudy
11,12,20,28,06:05 AM,05:16 PM,01:36 PM,01:01 AM,9,NNE,0.0,71,38,1013,Partly cloudy
11,11,22,29,06:04 AM,05:17 PM,12:53 PM,12:03 AM,16,S,55.2,79,51,1006,Moderate or heavy rain shower
11,10,23,28,06:04 AM,05:17 PM,12:09 PM,No moonset,15,NNW,25.2,77,67,1010,Heavy rain at times
11,9,22,30,06:03 AM,05:17 PM,11:22 AM,11:04 PM,4,ESE,0.0,77,53,1014,Overcast
11,8,22,26,06:03 AM,05:18 PM,10:30 AM,10:02 PM,3,SE,0.4,84,64,1015,Patchy rain possible
11,7,22,29,06:02 AM,05:18 PM,09:35 AM,09:00 PM,5,SW,0.0,71,59,1016,Overcast
11,6,21,27,06:02 AM,05:19 PM,08:35 AM,07:59 PM,6,WSW,0.0,78,76,1018,Overcast
11,5,19,29,06:01 AM,05:19 PM,07:33 AM,06:59 PM,7,SSE,0.0,67,29,1018,Partly cloudy
11,4,20,29,06:01 AM,05:20 PM,06:31 AM,06:03 PM,9,ENE,0.0,64,8,1018,Sunny
11,3,21,29,06:00 AM,05:20 PM,05:30 AM,05:11 PM,8,NNE,0.0,67,7,1016,Sunny
11,2,21,30,06:00 AM,05:21 PM,04:31 AM,04:23 PM,4,SW,0.0,71,12,1014,Sunny
11,1,22,30,05:59 AM,05:21 PM,03:35 AM,03:40 PM,6,ESE,0.1,80,41,1015,Patchy rain possible
10,31,23,29,05:59 AM,05:22 PM,02:40 AM,02:59 PM,8,ESE,1.1,83,72,1016,Patchy rain possible
10,30,23,29,05:58 AM,05:22 PM,01:49 AM,02:20 PM,9,ESE,0.8,80,73,1015,Patchy rain possible
10,29,22,27,05:58 AM,05:23 PM,12:57 AM,01:42 PM,7,SE,0.3,78,66,1016,Patchy rain possible
10,28,20,28,05:57 AM,05:24 PM,12:07 AM,01:04 PM,6,ESE,0.8,73,58,1017,Patchy rain possible
10,27,18,28,05:57 AM,05:24 PM,No moonrise,12:24 PM,6,ESE,0.0,64,25,1017,Partly cloudy
10,26,16,28,05:56 AM,05:25 PM,11:17 PM,11:44 AM,5,SW,0.0,55,17,1018,Partly cloudy
10,25,18,29,05:56 AM,05:25 PM,10:27 PM,11:01 AM,9,WSW,0.0,60,7,1018,Sunny
10,24,20,26,05:56 AM,05:26 PM,09:38 PM,10:15 AM,10,WSW,0.0,69,41,1016,Cloudy
10,23,20,28,05:55 AM,05:27 PM,08:48 PM,09:27 AM,9,SW,0.0,69,33,1017,Partly cloudy
10,22,20,28,05:55 AM,05:28 PM,08:00 PM,08:36 AM,8,SSW,0.0,70,53,1017,Cloudy
10,21,19,28,05:54 AM,05:28 PM,07:13 PM,07:44 AM,7,ENE,0.0,70,26,1016,Partly cloudy
10,20,18,27,05:54 AM,05:29 PM,06:27 PM,06:50 AM,7,WSW,0.0,75,26,1017,Partly cloudy
10,19,19,23,05:54 AM,05:30 PM,05:43 PM,05:55 AM,10,NNW,0.6,88,79,1019,Overcast
10,18,19,20,05:53 AM,05:30 PM,05:00 PM,04:59 AM,9,NNW,24.0,95,100,1019,Moderate or heavy rain shower
10,17,20,21,05:53 AM,05:31 PM,04:18 PM,04:03 AM,10,NW,53.1,95,100,1018,Moderate or heavy rain shower
10,16,20,25,05:53 AM,05:32 PM,03:37 PM,03:06 AM,11,NW,18.7,78,89,1015,Moderate or heavy rain shower
10,15,23,32,05:52 AM,05:33 PM,02:54 PM,02:08 AM,10,S,0.6,66,39,1012,Patchy rain possible
10,14,24,33,05:52 AM,05:34 PM,02:10 PM,01:09 AM,7,SSW,0.1,66,28,1010,Patchy rain possible
10,13,23,33,05:51 AM,05:34 PM,01:24 PM,12:08 AM,5,SW,0.0,62,12,1010,Sunny
10,12,24,33,05:51 AM,05:35 PM,12:34 PM,No moonset,6,SSW,0.0,58,22,1011,Partly cloudy
10,11,23,33,05:51 AM,05:36 PM,11:41 AM,11:08 PM,8,NW,0.0,58,25,1013,Partly cloudy
10,10,21,33,05:50 AM,05:37 PM,10:44 AM,10:07 PM,5,W,0.0,63,14,1013,Partly cloudy
10,9,21,32,05:50 AM,05:38 PM,09:45 AM,09:09 PM,7,NW,0.0,54,5,1013,Sunny
10,8,19,32,05:50 AM,05:39 PM,08:44 AM,08:13 PM,10,NNW,0.0,55,7,1013,Sunny
10,7,21,31,05:50 AM,05:40 PM,07:45 AM,07:21 PM,10,WNW,0.0,59,6,1013,Sunny
10,6,23,31,05:49 AM,05:40 PM,06:45 AM,06:32 PM,9,SE,0.1,69,39,1013,Partly cloudy
10,5,22,32,05:49 AM,05:41 PM,05:49 AM,05:48 PM,4,SSE,0.0,72,25,1011,Partly cloudy
10,4,23,32,05:49 AM,05:42 PM,04:53 AM,05:06 PM,5,SSE,0.0,70,7,1013,Sunny
10,3,22,33,05:48 AM,05:43 PM,04:00 AM,04:26 PM,7,SSW,0.0,67,12,1014,Sunny
10,2,21,31,05:48 AM,05:44 PM,03:08 AM,03:48 PM,10,NNW,1.1,77,48,1015,Partly cloudy
10,1,20,25,05:48 AM,05:45 PM,02:16 AM,03:09 PM,11,SW,15.9,88,92,1014,Heavy rain at times
9,30,21,24,05:48 AM,05:46 PM,01:26 AM,02:29 PM,12,NW,4.8,72,73,1010,Moderate rain at times
9,29,21,31,05:47 AM,05:47 PM,12:35 AM,01:49 PM,10,SW,0.0,66,3,1009,Sunny
9,28,22,31,05:47 AM,05:48 PM,No moonrise,01:07 PM,8,SW,0.0,77,32,1010,Partly cloudy
9,27,20,28,05:47 AM,05:49 PM,11:46 PM,12:22 PM,5,W,0.2,80,62,1012,Cloudy
9,26,20,24,05:47 AM,05:49 PM,10:56 PM,11:36 AM,10,N,6.8,91,89,1014,Moderate rain at times
9,25,22,25,05:46 AM,05:50 PM,10:07 PM,10:46 AM,10,NNW,28.4,95,98,1010,Moderate or heavy rain shower
9,24,24,29,05:46 AM,05:51 PM,09:21 PM,09:55 AM,9,NW,5.8,88,69,1005,Patchy rain possible
9,23,25,34,05:46 AM,05:52 PM,08:34 PM,09:02 AM,9,W,5.1,74,62,1002,Overcast
9,22,25,35,05:46 AM,05:53 PM,07:50 PM,08:07 AM,8,NW,0.3,67,13,1002,Patchy rain possible
9,21,23,33,05:45 AM,05:54 PM,07:07 PM,07:12 AM,7,NW,0.0,76,18,1006,Partly cloudy
9,20,23,30,05:45 AM,05:55 PM,06:24 PM,06:15 AM,7,NNW,12.4,87,58,1008,Moderate or heavy rain shower
9,19,23,32,05:45 AM,05:56 PM,05:42 PM,05:17 AM,8,SSE,1.8,72,45,1007,Patchy rain possible
9,18,25,34,05:45 AM,05:57 PM,04:59 PM,04:17 AM,7,SSE,0.3,71,29,1007,Patchy rain possible
9,17,25,32,05:44 AM,05:58 PM,04:14 PM,03:17 AM,4,SSE,2.0,77,50,1007,Patchy rain possible
9,16,25,33,05:44 AM,05:59 PM,03:28 PM,02:15 AM,5,S,8.1,81,51,1006,Moderate or heavy rain shower
9,15,24,33,05:44 AM,06:00 PM,02:38 PM,01:14 AM,5,S,2.1,79,32,1006,Heavy rain at times
9,14,23,33,05:44 AM,06:01 PM,01:45 PM,12:12 AM,5,SW,0.0,75,10,1007,Sunny
9,13,23,33,05:44 AM,06:01 PM,01:45 PM,12:12 AM,5,SW,0.0,75,10,1007,Sunny
9,12,24,29,05:43 AM,06:03 PM,11:51 AM,11:13 PM,4,SSW,15.7,91,71,1011,Heavy rain at times
9,11,24,31,05:43 AM,06:03 PM,10:51 AM,10:16 PM,4,SSW,6.7,86,51,1010,Moderate or heavy rain shower
9,10,24,32,05:43 AM,06:04 PM,09:52 AM,09:25 PM,5,SSW,0.7,80,24,1010,Patchy rain possible
9,9,24,31,05:42 AM,06:05 PM,08:54 AM,08:36 PM,5,ESE,2.4,85,50,1012,Cloudy
9,8,24,29,05:42 AM,06:06 PM,07:58 AM,07:52 PM,5,SSE,9.9,88,73,1013,Moderate or heavy rain shower
9,7,22,30,05:42 AM,06:07 PM,07:03 AM,07:10 PM,7,NNW,2.3,84,73,1013,Overcast
9,6,22,25,05:42 AM,06:08 PM,06:09 AM,06:30 PM,9,SW,14.5,85,78,1013,Heavy rain at times
9,5,22,25,05:41 AM,06:09 PM,05:17 AM,05:51 PM,10,NW,19.4,89,92,1009,Moderate or heavy rain shower
9,4,25,27,05:41 AM,06:10 PM,04:25 AM,05:13 PM,5,SE,24.8,96,86,1006,Heavy rain at times
9,3,25,34,05:41 AM,06:11 PM,03:35 AM,04:34 PM,4,SSW,7.6,87,55,1006,Moderate or heavy rain shower
9,2,25,29,05:41 AM,06:12 PM,02:43 AM,03:54 PM,6,SE,11.2,93,88,1009,Moderate or heavy rain shower
9,1,26,29,05:40 AM,06:13 PM,01:53 AM,03:12 PM,6,ESE,12.3,89,78,1009,Moderate or heavy rain shower
8,31,26,32,05:40 AM,06:13 PM,01:03 AM,02:28 PM,4,E,10.4,85,64,1007,Heavy rain at times
8,30,26,34,05:40 AM,06:14 PM,12:14 AM,01:43 PM,5,E,11.4,84,51,1005,Moderate or heavy rain shower
8,29,25,35,05:40 AM,06:15 PM,No moonrise,12:55 PM,6,ESE,2.8,82,33,1004,Partly cloudy
8,28,25,34,05:39 AM,06:16 PM,11:27 PM,12:05 PM,6,SE,0.3,82,44,1005,Patchy rain possible
8,27,25,34,05:39 AM,06:17 PM,10:41 PM,11:14 AM,6,ESE,4.9,81,46,1006,Moderate or heavy rain shower
8,26,25,30,05:39 AM,06:18 PM,09:57 PM,10:20 AM,4,ESE,6.6,84,57,1006,Heavy rain at times
8,25,24,33,05:39 AM,06:19 PM,09:14 PM,09:26 AM,4,ENE,5.6,86,51,1003,Moderate or heavy rain shower
8,24,25,29,05:38 AM,06:19 PM,08:32 PM,08:30 AM,4,SSW,3.0,93,72,1000,Heavy rain at times
8,23,26,36,05:38 AM,06:20 PM,07:50 PM,07:33 AM,6,S,0.0,77,15,1000,Sunny
8,22,26,34,05:38 AM,06:21 PM,07:07 PM,06:34 AM,6,WNW,2.7,80,40,1000,Patchy rain possible
8,21,25,31,05:37 AM,06:22 PM,06:23 PM,05:33 AM,7,WNW,11.0,89,76,1001,Heavy rain at times
8,20,24,28,05:37 AM,06:23 PM,05:37 PM,04:30 AM,10,NW,50.1,89,74,1002,Moderate or heavy rain shower
8,19,25,32,05:37 AM,06:23 PM,04:47 PM,03:26 AM,8,NW,15.9,81,69,1000,Moderate or heavy rain shower
8,18,26,34,05:37 AM,06:24 PM,03:54 PM,02:22 AM,5,SSW,20.9,79,66,999,Moderate or heavy rain shower
8,17,27,34,05:36 AM,06:25 PM,02:57 PM,01:20 AM,8,WNW,0.2,82,51,999,Patchy rain possible
8,16,27,36,05:36 AM,06:26 PM,01:57 PM,12:20 AM,5,SW,0.0,71,29,999,Partly cloudy
8,15,28,35,05:36 AM,06:26 PM,12:57 PM,No moonset,7,WNW,0.0,68,47,1000,Cloudy
8,14,26,35,05:35 AM,06:27 PM,11:57 AM,11:27 PM,7,WSW,0.0,67,20,1001,Partly cloudy
8,13,26,34,05:35 AM,06:28 PM,10:59 AM,10:37 PM,6,WNW,0.0,73,6,1004,Sunny
8,12,25,34,05:35 AM,06:28 PM,10:02 AM,09:52 PM,4,SE,0.0,75,16,1007,Partly cloudy
8,11,24,34,05:34 AM,06:29 PM,09:08 AM,09:10 PM,4,SE,0.8,78,32,1008,Patchy rain possible
8,10,25,32,05:34 AM,06:30 PM,08:14 AM,08:30 PM,4,SE,10.5,88,63,1009,Moderate or heavy rain shower
8,9,24,29,05:34 AM,06:30 PM,07:23 AM,07:52 PM,6,ESE,22.9,93,79,1008,Moderate or heavy rain shower
8,8,24,28,05:33 AM,06:31 PM,06:31 AM,07:14 PM,12,E,44.6,94,90,1006,Moderate or heavy rain shower
8,7,25,31,05:33 AM,06:32 PM,05:41 AM,06:36 PM,10,SSW,21.3,87,70,1005,Moderate or heavy rain shower
8,6,25,33,05:33 AM,06:32 PM,04:50 AM,05:57 PM,8,SE,0.7,84,39,1006,Patchy rain possible
8,5,25,33,05:32 AM,06:33 PM,03:59 AM,05:16 PM,6,ESE,2.3,84,39,1008,Heavy rain at times
8,4,25,32,05:32 AM,06:33 PM,03:09 AM,04:33 PM,10,ESE,11.4,88,58,1008,Moderate or heavy rain shower
8,3,24,27,05:31 AM,06:34 PM,02:19 AM,03:48 PM,14,SW,68.4,92,75,1000,Moderate or heavy rain shower
8,2,26,34,05:31 AM,06:35 PM,01:32 AM,03:01 PM,8,NW,0.4,72,22,1002,Patchy rain possible
8,1,24,34,05:31 AM,06:35 PM,12:46 AM,02:12 PM,5,E,0.1,74,29,1003,Patchy rain possible
7,31,25,33,05:30 AM,06:36 PM,12:02 AM,01:22 PM,5,E,1.9,81,46,1004,Patchy rain possible
7,30,25,30,05:30 AM,06:36 PM,No moonrise,12:30 PM,7,E,15.8,87,58,1005,Moderate or heavy rain shower
7,29,25,31,05:30 AM,06:37 PM,11:19 PM,11:38 AM,7,E,19.5,91,69,1004,Moderate or heavy rain shower
7,28,25,29,05:29 AM,06:37 PM,10:37 PM,10:43 AM,5,S,31.6,90,71,1001,Moderate or heavy rain shower
7,27,25,27,05:29 AM,06:37 PM,09:57 PM,09:49 AM,2,SSW,22.0,94,74,1001,Moderate or heavy rain shower
7,26,26,33,05:28 AM,06:38 PM,09:16 PM,08:51 AM,5,SSW,6.4,82,37,1001,Moderate or heavy rain shower
7,25,26,35,05:28 AM,06:38 PM,08:33 PM,07:52 AM,5,SSW,3.2,75,31,1002,Moderate or heavy rain shower
7,24,25,32,05:28 AM,06:39 PM,07:49 PM,06:50 AM,6,SSE,4.2,79,53,1005,Heavy rain at times
7,23,26,31,05:27 AM,06:39 PM,07:00 PM,05:46 AM,4,E,17.0,84,72,1006,Moderate or heavy rain shower
7,22,25,31,05:27 AM,06:39 PM,06:08 PM,04:40 AM,5,E,14.9,81,60,1005,Moderate or heavy rain shower
7,21,26,32,05:26 AM,06:40 PM,05:12 PM,03:35 AM,7,ESE,12.9,83,72,1003,Moderate or heavy rain shower
7,20,26,33,05:26 AM,06:40 PM,04:11 PM,02:31 AM,5,E,8.9,81,57,1003,Moderate or heavy rain shower
7,19,26,33,05:26 AM,06:40 PM,03:09 PM,01:33 AM,8,SE,18.4,83,72,1003,Moderate or heavy rain shower
7,18,26,33,05:25 AM,06:40 PM,02:06 PM,12:40 AM,11,SE,9.1,81,74,1002,Moderate rain at times
7,17,26,33,05:25 AM,06:41 PM,01:05 PM,No moonset,9,SE,6.3,82,68,1003,Heavy rain at times
7,16,26,32,05:24 AM,06:41 PM,12:07 PM,11:52 PM,6,SSE,21.5,84,79,1005,Moderate or heavy rain shower
7,15,26,32,05:24 AM,06:41 PM,11:11 AM,11:09 PM,7,SE,15.0,81,60,1004,Moderate or heavy rain shower
7,14,27,32,05:24 AM,06:41 PM,10:18 AM,10:28 PM,6,ESE,11.0,82,72,1002,Moderate or heavy rain shower
7,13,27,34,05:23 AM,06:41 PM,09:26 AM,09:50 PM,5,SE,10.5,78,48,1002,Moderate or heavy rain shower
7,12,25,34,05:23 AM,06:42 PM,08:35 AM,09:13 PM,5,SE,20.9,77,70,1005,Moderate or heavy rain shower
7,11,26,32,05:22 AM,06:42 PM,07:45 AM,08:35 PM,6,ESE,12.6,82,67,1006,Moderate or heavy rain shower
7,10,26,33,05:22 AM,06:42 PM,06:54 AM,07:57 PM,8,SE,17.8,79,60,1004,Moderate or heavy rain shower
7,9,26,33,05:22 AM,06:42 PM,06:03 AM,07:17 PM,10,SE,1.2,77,41,1004,Moderate rain at times
7,8,27,34,05:21 AM,06:42 PM,05:13 AM,06:35 PM,11,SSE,0.8,75,35,1006,Moderate rain at times
7,7,27,34,05:21 AM,06:42 PM,04:23 AM,05:51 PM,10,SSE,4.3,75,43,1005,Moderate or heavy rain shower
7,6,26,35,05:21 AM,06:42 PM,03:35 AM,05:05 PM,9,SE,1.0,76,42,1005,Moderate rain at times
7,5,26,35,05:20 AM,06:42 PM,02:48 AM,04:16 PM,9,SE,1.6,78,45,1005,Moderate rain at times
7,4,26,33,05:20 AM,06:42 PM,02:03 AM,03:27 PM,11,SSE,4.3,80,34,1005,Heavy rain at times
7,3,27,34,05:20 AM,06:42 PM,01:21 AM,02:35 PM,8,SSE,4.1,83,58,1005,Moderate or heavy rain shower
7,2,27,32,05:19 AM,06:42 PM,12:40 AM,01:44 PM,7,SSE,16.4,84,74,1002,Moderate or heavy rain shower
7,1,27,34,05:19 AM,06:42 PM,No moonrise,12:52 PM,7,SE,33.0,75,78,1002,Moderate or heavy rain shower
6,30,27,36,05:19 AM,06:42 PM,12:00 AM,11:59 AM,8,SE,0.2,68,24,1003,Partly cloudy
6,29,28,37,05:18 AM,06:42 PM,11:20 PM,11:04 AM,7,S,1.5,67,45,1002,Patchy rain possible
6,28,28,35,05:18 AM,06:42 PM,10:40 PM,10:08 AM,5,SSW,0.0,69,36,1002,Cloudy
6,27,28,35,05:18 AM,06:42 PM,10:40 PM,10:08 AM,5,SSW,0.0,69,36,1002,Cloudy
6,26,26,35,05:17 AM,06:41 PM,09:13 PM,08:07 AM,6,SSW,1.5,65,32,1002,Moderate rain at times
6,25,25,33,05:17 AM,06:41 PM,08:23 PM,07:02 AM,7,SSW,7.3,73,63,1003,Moderate rain at times
6,24,26,29,05:17 AM,06:41 PM,07:30 PM,05:56 AM,11,W,75.0,89,89,1000,Moderate or heavy rain shower
6,23,27,31,05:17 AM,06:41 PM,06:31 PM,04:51 AM,15,S,34.4,80,81,998,Moderate or heavy rain shower
6,22,28,35,05:16 AM,06:41 PM,05:28 PM,03:49 AM,9,NW,11.7,65,50,999,Moderate or heavy rain shower
6,21,27,36,05:16 AM,06:41 PM,04:23 PM,02:51 AM,6,ESE,8.6,69,51,1002,Heavy rain at times
6,20,28,36,05:16 AM,06:40 PM,03:20 PM,01:59 AM,7,ESE,0.1,69,28,1000,Partly cloudy
6,19,27,36,05:16 AM,06:40 PM,02:18 PM,01:12 AM,8,ESE,0.7,69,30,999,Partly cloudy
6,18,27,35,05:16 AM,06:40 PM,01:19 PM,12:29 AM,7,SE,1.8,70,42,1000,Moderate rain at times
6,17,26,33,05:15 AM,06:40 PM,12:23 PM,No moonset,5,SE,7.6,73,61,1002,Patchy rain possible
6,16,26,32,05:15 AM,06:39 PM,11:30 AM,11:50 PM,3,SSE,0.4,75,65,1003,Patchy rain possible
6,15,24,34,05:15 AM,06:39 PM,10:38 AM,11:11 PM,7,S,0.0,56,18,1003,Partly cloudy
6,14,24,34,05:15 AM,06:39 PM,09:48 AM,10:34 PM,5,ESE,0.0,53,0,1004,Sunny
6,13,23,34,05:15 AM,06:38 PM,08:57 AM,09:56 PM,6,SSE,0.0,52,0,1005,Sunny
6,12,23,33,05:15 AM,06:38 PM,08:07 AM,09:17 PM,7,S,0.0,54,19,1007,Partly cloudy
6,11,22,30,05:15 AM,06:38 PM,07:17 AM,08:36 PM,7,W,0.4,73,54,1008,Patchy rain possible
6,10,23,29,05:15 AM,06:37 PM,06:26 AM,07:53 PM,13,SW,24.2,83,69,1005,Heavy rain at times
6,9,28,38,05:15 AM,06:37 PM,05:38 AM,07:07 PM,6,S,0.0,62,32,998,Partly cloudy
6,8,27,38,05:15 AM,06:37 PM,04:50 AM,06:19 PM,6,S,0.0,62,23,1000,Partly cloudy
6,7,27,37,05:15 AM,06:36 PM,04:05 AM,05:30 PM,7,SE,0.2,66,33,1003,Patchy rain possible
6,6,26,33,05:15 AM,06:36 PM,03:21 AM,04:39 PM,9,SSE,1.3,70,46,1006,Patchy rain possible
6,5,26,33,05:15 AM,06:36 PM,02:39 AM,03:48 PM,10,SE,10.1,74,55,1007,Moderate or heavy rain shower
6,4,25,33,05:15 AM,06:35 PM,02:00 AM,02:56 PM,7,ESE,13.3,75,58,1007,Moderate or heavy rain shower
6,3,24,33,05:15 AM,06:35 PM,01:21 AM,02:04 PM,6,SW,6.6,74,56,1007,Moderate or heavy rain shower
6,2,25,32,05:15 AM,06:35 PM,12:41 AM,01:11 PM,7,SE,13.1,80,65,1006,Moderate or heavy rain shower
6,1,26,35,05:15 AM,06:34 PM,12:02 AM,12:17 PM,8,SE,2.0,72,31,1006,Moderate or heavy rain shower
5,31,26,35,05:15 AM,06:34 PM,No moonrise,11:21 AM,7,SE,0.4,74,45,1007,Patchy rain possible
5,30,26,31,05:15 AM,06:33 PM,11:20 PM,10:22 AM,4,E,14.9,83,69,1009,Moderate or heavy rain shower
5,29,27,34,05:15 AM,06:33 PM,10:34 PM,09:21 AM,6,E,5.6,75,31,1007,Moderate or heavy rain shower
5,28,28,37,05:15 AM,06:32 PM,09:45 PM,08:17 AM,8,S,0.0,58,36,1004,Partly cloudy
5,27,28,39,05:16 AM,06:32 PM,08:49 PM,07:13 AM,6,SSW,0.0,59,26,1003,Partly cloudy
5,26,27,37,05:16 AM,06:32 PM,07:49 PM,06:09 AM,10,S,0.9,61,25,1003,Moderate rain at times
5,25,27,35,05:16 AM,06:31 PM,06:45 PM,05:08 AM,8,SSE,0.0,67,32,1004,Partly cloudy
5,24,26,32,05:16 AM,06:31 PM,05:41 PM,04:12 AM,6,SE,8.0,74,55,1006,Moderate or heavy rain shower
5,23,27,33,05:16 AM,06:30 PM,04:36 PM,03:22 AM,6,ESE,13.4,74,56,1006,Moderate or heavy rain shower
5,22,26,36,05:17 AM,06:30 PM,03:34 PM,02:35 AM,6,ENE,4.3,68,35,1004,Patchy rain possible
5,21,27,34,05:17 AM,06:29 PM,02:35 PM,01:53 AM,5,ESE,20.4,66,54,1003,Moderate or heavy rain shower
5,20,28,38,05:17 AM,06:29 PM,01:39 PM,01:14 AM,5,SSE,29.5,58,38,1002,Moderate or heavy rain shower
